driverId,driver_name,dob,nationality,dob_formatted,raceId,grid,results_position,positionText,positionOrder,total_results_points,results_laps,fastestLap,rank,race_time,results_fastestLaptime,fastestLapSpeed,statusId,status,year,round,circuitId,races_name,date,dstnd_points,dstnd_position,wins,driver_country,race_country,avg_lap_time,winner_name,win_ratio,dstnd_points_c,results_laps_c,wins_c
832,Carlos Sainz,9-1-1994,Spanish,1994,950,8,9,9,9,2,56,35,12,6018018,01:41.5,193.364,1,Finished,2016,3,17,Chinese Grand Prix,2016-04-17,4,12,0,Spain,China,107464.6071,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,952,8,6,6,6,8,66,42,11,6161412,01:29.7,186.899,1,Finished,2016,5,4,Spanish Grand Prix,2016-05-15,12,11,0,Spain,Spain,93354.72727,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,956,15,8,8,8,4,71,68,11,5305507,01:10.1,222.042,1,Finished,2016,9,70,Austrian Grand Prix,2016-07-03,22,12,0,Spain,Austria,74725.4507,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,957,7,8,8,8,4,52,43,10,5781689,01:37.4,217.734,1,Finished,2016,10,9,British Grand Prix,2016-07-10,26,12,0,Spain,United Kingdom,111186.3269,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,963,16,11,11,11,0,56,44,10,5931654,01:39.2,201.07,1,Finished,2016,16,2,Malaysian Grand Prix,2016-10-02,30,12,0,Spain,Malaysia,105922.3929,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,965,10,6,6,6,8,56,33,8,5988742,01:42.8,193.002,1,Finished,2016,18,69,United States Grand Prix,2016-10-23,38,12,0,Spain,United States,106941.8214,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,967,15,6,6,6,8,71,38,13,10890495,01:27.2,177.99,1,Finished,2016,20,18,Brazilian Grand Prix,2016-11-13,46,12,0,Spain,Brazil,153387.2535,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,970,11,7,7,7,6,56,30,10,5929051,01:37.4,201.478,1,Finished,2017,2,17,Chinese Grand Prix,2017-04-09,10,7,0,Spain,China,105875.9107,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,974,6,6,6,6,8,78,39,14,6296378,01:16.6,156.73,1,Finished,2017,6,6,Monaco Grand Prix,2017-05-28,25,8,0,Spain,Monaco,80722.79487,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,976,15,8,8,8,4,51,46,10,7484973,01:45.9,204.133,1,Finished,2017,8,73,Azerbaijan Grand Prix,2017-06-25,29,9,0,Spain,Azerbaijan,146764.1765,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,980,13,10,10,10,1,44,39,13,5122267,01:49.7,229.829,1,Finished,2017,12,13,Belgian Grand Prix,2017-08-27,36,9,0,Spain,Belgium,116415.1591,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,982,10,4,4,4,12,58,52,4,7426366,01:46.5,171.151,1,Finished,2017,14,15,Singapore Grand Prix,2017-09-17,48,9,0,Spain,Singapore,128040.7931,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,985,7,7,7,7,6,56,43,12,5723935,01:40.5,197.555,1,Finished,2017,17,69,United States Grand Prix,2017-10-22,54,9,0,Spain,United States,102213.125,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,989,9,10,10,10,1,58,51,12,5419005,01:27.9,217.079,1,Finished,2018,1,1,Australian Grand Prix,2018-03-25,1,10,0,Spain,Australia,93431.12069,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,991,9,9,9,9,2,56,54,11,5772143,01:37.8,200.744,1,Finished,2018,3,17,Chinese Grand Prix,2018-04-15,3,12,0,Spain,China,103073.9821,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,992,9,5,5,5,10,51,50,9,6231806,01:46.9,202.242,1,Finished,2018,4,73,Azerbaijan Grand Prix,2018-04-29,13,10,0,Spain,Azerbaijan,122192.2745,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,994,8,10,10,10,1,78,19,18,6243820,01:17.5,155.027,1,Finished,2018,6,6,Monaco Grand Prix,2018-05-27,20,9,0,Spain,Monaco,80048.97436,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1002,7,8,8,8,4,53,43,5,4692624,01:23.5,249.671,1,Finished,2018,14,14,Italian Grand Prix,2018-09-02,34,12,0,Spain,Italy,88540.07547,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1006,11,7,7,7,6,56,45,11,5753637,01:39.9,198.75,1,Finished,2018,18,69,United States Grand Prix,2018-10-21,45,12,0,Spain,United States,102743.5179,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1009,11,6,6,6,8,55,54,4,6052930,01:41.4,197.278,1,Finished,2018,21,24,Abu Dhabi Grand Prix,2018-11-25,53,10,0,Spain,United Arab Emirates,110053.2727,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1013,9,7,7,7,6,51,43,10,5596768,01:45.8,204.247,1,Finished,2019,4,73,Azerbaijan Grand Prix,2019-04-28,6,12,0,Spain,Azerbaijan,109740.549,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1014,12,8,8,8,4,66,59,10,5782785,01:20.9,207.249,1,Finished,2019,5,4,Spanish Grand Prix,2019-05-12,10,11,0,Spain,Spain,87617.95455,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1015,9,6,6,6,8,78,32,5,6261891,01:15.9,158.295,1,Finished,2019,6,6,Monaco Grand Prix,2019-05-26,18,7,0,Spain,Monaco,80280.65385,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1019,13,6,6,6,8,52,50,11,4922091,01:29.8,236.277,1,Finished,2019,10,9,British Grand Prix,2019-07-14,38,7,0,Spain,United Kingdom,94655.59615,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1020,7,5,5,5,10,64,63,9,6280858,01:17.8,211.538,1,Finished,2019,11,10,German Grand Prix,2019-07-28,48,7,0,Spain,Germany,98138.40625,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1025,5,6,6,6,8,53,53,6,5664881,01:38.0,214.78,1,Finished,2019,16,71,Russian Grand Prix,2019-09-29,66,7,0,Spain,Russia,106884.5472,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1026,7,5,5,5,10,52,46,12,4975856,01:33.6,223.434,1,Finished,2019,17,22,Japanese Grand Prix,2019-10-13,76,6,0,Spain,Japan,93957.33333,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1029,20,3,3,3,15,71,63,16,5603574,01:13.2,212.039,1,Finished,2019,20,18,Brazilian Grand Prix,2019-11-17,95,7,0,Spain,Brazil,78923.57746,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1031,8,5,5,5,10,71,63,5,5464642,01:08.0,228.687,1,Finished,2020,1,70,Austrian Grand Prix,2020-07-05,10,5,0,Spain,Austria,76966.78873,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1034,7,13,13,13,0,52,47,10,5334653,01:29.9,235.776,1,Finished,2020,4,9,British Grand Prix,2020-08-02,15,10,0,Spain,United Kingdom,102589.4808,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1035,12,13,13,13,0,52,49,9,4856063,01:30.6,234.193,1,Finished,2020,5,9,70th Anniversary Grand Prix,2020-08-09,15,11,0,Spain,United Kingdom,93385.82692,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1038,3,2,2,2,18,53,40,2,6426471,01:23.9,248.62,1,Finished,2020,8,14,Italian Grand Prix,2020-09-06,41,9,0,Spain,Italy,121254.1698,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1041,10,5,5,5,10,60,53,6,5771546,01:30.1,205.625,1,Finished,2020,11,20,Eifel Grand Prix,2020-10-11,51,11,0,Spain,Germany,96192.43333,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1043,10,7,7,7,6,63,62,11,5332660,01:18.1,226.226,1,Finished,2020,13,21,Emilia Romagna Grand Prix,2020-11-01,65,8,0,Spain,Italy,84645.39683,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1044,15,5,5,5,10,58,56,4,6173676,01:38.8,194.592,1,Finished,2020,14,5,Turkish Grand Prix,2020-11-15,75,7,0,Spain,Turkey,106442.6897,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1045,15,5,5,5,10,57,46,5,10799302,01:33.4,208.575,1,Finished,2020,15,3,Bahrain Grand Prix,2020-11-29,85,8,0,Spain,Bahrain,126303.5439,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1046,8,4,4,4,12,87,80,9,5487694,00:57.2,223.122,1,Finished,2020,16,3,Sakhir Grand Prix,2020-12-06,97,7,0,Spain,Bahrain,63076.94253,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1047,6,6,6,6,8,55,48,11,5854307,01:41.9,196.125,1,Finished,2020,17,24,Abu Dhabi Grand Prix,2020-12-13,105,6,0,Spain,United Arab Emirates,106441.9455,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1052,8,8,8,8,4,56,48,7,5590997,01:34.5,206.151,1,Finished,2021,1,3,Bahrain Grand Prix,2021-03-28,4,8,0,Spain,Bahrain,99839.23214,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1053,11,5,5,5,10,63,60,7,7381634,01:18.5,225.154,1,Finished,2021,2,21,Emilia Romagna Grand Prix,2021-04-18,14,6,0,Spain,Italy,117168.7937,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1054,5,11,11,11,0,66,60,14,5750376,01:22.3,203.471,1,Finished,2021,3,75,Portuguese Grand Prix,2021-05-02,14,8,0,Spain,Portugal,87126.90909,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1055,6,7,7,7,6,66,53,9,5662350,01:21.6,206.33,1,Finished,2021,4,4,Spanish Grand Prix,2021-05-09,20,8,0,Spain,Spain,85793.18182,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1056,4,2,2,2,18,78,35,5,5945788,01:14.6,160.989,1,Finished,2021,5,6,Monaco Grand Prix,2021-05-23,38,7,0,Spain,Monaco,76228.05128,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1057,5,8,8,8,4,51,42,13,8024119,01:45.7,204.454,1,Finished,2021,6,73,Azerbaijan Grand Prix,2021-06-06,42,7,0,Spain,Azerbaijan,157335.6667,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1059,5,11,11,11,0,53,19,18,5345107,01:38.9,212.584,1,Finished,2021,7,34,French Grand Prix,2021-06-20,42,7,0,Spain,France,100851.0755,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1060,10,5,5,5,10,71,70,2,5091687,01:07.8,229.402,1,Finished,2021,9,70,Austrian Grand Prix,2021-07-04,60,7,0,Spain,Austria,71713.90141,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1062,15,3,3,3,15,70,54,6,7498217,01:21.4,193.699,1,Finished,2021,11,11,Hungarian Grand Prix,2021-08-01,83,6,0,Spain,Hungary,107117.3857,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1066,2,3,3,3,15,53,40,12,5503476,01:39.3,212.024,1,Finished,2021,15,71,Russian Grand Prix,2021-09-26,112.5,6,0,Spain,Russia,116906.4,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1067,19,8,8,8,4,58,49,2,5515629,01:31.9,209.057,1,Finished,2021,16,5,Turkish Grand Prix,2021-10-10,116.5,6,0,Spain,Turkey,95097.05172,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1071,3,6,6,6,8,71,63,6,5594671,01:12.7,213.346,1,Finished,2021,19,18,São Paulo Grand Prix,2021-11-14,139.5,7,0,Spain,Brazil,78798.1831,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1073,5,3,3,3,15,58,51,9,5422518,01:27.6,216.982,1,Finished,2021,22,24,Abu Dhabi Grand Prix,2021-12-12,164.5,5,0,Spain,United Arab Emirates,93491.68966,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1074,3,2,2,2,18,57,52,3,5859182,01:35.7,203.501,1,Finished,2022,1,3,Bahrain Grand Prix,2022-03-20,18,2,0,Spain,Bahrain,102792.6667,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1075,3,3,3,3,15,50,48,3,5067390,01:31.9,241.841,1,Finished,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,33,2,0,Spain,Saudi Arabia,99233.92308,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1078,2,3,3,3,15,57,56,3,5672487,01:31.8,212.258,1,Finished,2022,5,79,Miami Grand Prix,2022-05-08,53,5,0,Spain,United States,99517.31579,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1079,3,4,4,4,12,66,49,7,5885683,01:26.0,195.731,1,Finished,2022,6,4,Spanish Grand Prix,2022-05-22,65,5,0,Spain,Spain,89177.01515,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1089,18,4,4,4,12,53,41,4,4832572,01:24.4,246.96,1,Finished,2022,16,14,Italian Grand Prix,2022-09-11,187,5,1,Spain,Italy,91180.60377,N-A,0.2,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1091,4,3,3,3,15,59,59,3,7350543,01:48.4,168.122,1,Finished,2022,17,15,Singapore Grand Prix,2022-10-02,202,5,1,Spain,Singapore,124585.4746,N-A,0.2,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1094,5,5,5,5,10,71,32,6,5974852,01:22.2,188.498,1,Finished,2022,20,32,Mexico City Grand Prix,2022-10-30,212,6,1,Spain,Mexico,84152.84507,N-A,0.166666667,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1095,7,3,3,3,15,71,65,3,5918095,01:14.0,209.76,1,Finished,2022,21,18,Brazilian Grand Prix,2022-11-13,234,6,1,Spain,Brazil,83353.4507,N-A,0.166666667,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1096,4,4,4,4,12,58,50,3,5290806,01:28.9,213.904,1,Finished,2022,22,24,Abu Dhabi Grand Prix,2022-11-20,246,5,1,Spain,United Arab Emirates,91220.7931,N-A,0.2,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,996,7,8,8,8,4,53,46,9,5498569,01:35.6,219.904,1,Finished,2018,8,34,French Grand Prix,2018-06-24,28,9,0,Spain,France,103746.5849,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,999,8,12,12,12,0,67,63,7,5592914,01:17.4,212.661,1,Finished,2018,11,10,German Grand Prix,2018-07-22,28,12,0,Spain,Germany,83327.07463,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1017,6,6,6,6,8,53,52,6,5166660,01:34.6,222.408,1,Finished,2019,8,34,French Grand Prix,2019-06-23,26,7,0,Spain,France,97484.15094,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1024,7,12,12,12,0,61,41,15,7149641,01:46.0,172.001,1,Finished,2019,15,15,Singapore Grand Prix,2019-09-22,58,7,0,Spain,Singapore,117207.2295,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1026,7,5,5,5,10,52,46,12,4975856,01:33.6,223.434,1,Finished,2019,17,22,Japanese Grand Prix,2019-10-13,76,6,0,Spain,Japan,95795.59184,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1051,5,7,7,7,6,57,46,9,5150382,01:26.6,223.726,1,Finished,2021,20,78,Qatar Grand Prix,2021-11-21,145.5,7,0,Spain,Qatar,90357.57895,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1061,10,6,6,6,8,52,51,7,7146738,01:31.2,232.48,1,Finished,2021,10,9,British Grand Prix,2021-07-18,68,7,0,Spain,United Kingdom,137437.2692,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1065,6,6,6,6,8,53,53,8,4924900,01:25.6,243.747,1,Finished,2021,14,14,Italian Grand Prix,2021-09-12,97.5,7,0,Spain,Italy,92922.64151,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1066,2,3,3,3,15,53,40,12,5503476,01:39.3,212.024,1,Finished,2021,15,71,Russian Grand Prix,2021-09-26,112.5,6,0,Spain,Russia,102478,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1069,5,7,7,7,6,56,40,9,5760097,01:40.4,197.722,1,Finished,2021,17,69,United States Grand Prix,2021-10-24,122.5,7,0,Spain,United States,102858.875,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1072,15,8,8,8,4,50,37,7,7621724,01:31.9,241.983,1,Finished,2021,21,77,Saudi Arabian Grand Prix,2021-12-05,149.5,7,0,Spain,Saudi Arabia,152434.48,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1075,3,3,3,3,15,50,48,3,5067390,01:31.9,241.841,1,Finished,2022,2,77,Saudi Arabian Grand Prix,2022-03-27,33,2,0,Spain,Saudi Arabia,102090.5135,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1080,2,2,2,2,18,64,47,7,6991419,01:16.4,157.197,1,Finished,2022,7,6,Monaco Grand Prix,2022-05-29,83,5,0,Spain,Monaco,109240.9219,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1082,3,2,2,2,19,70,63,1,5782750,01:15.7,207.258,1,Finished,2022,9,7,Canadian Grand Prix,2022-06-19,102,5,0,Spain,Canada,82610.71429,N-A,0,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1083,1,1,1,1,25,52,44,2,8270311,01:30.8,233.53,1,Finished,2022,10,9,British Grand Prix,2022-07-03,127,4,1,Spain,United Kingdom,159044.4423,Carlos Sainz,0.25,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1085,19,5,5,5,11,53,51,1,5430984,01:35.8,219.575,1,Finished,2022,12,34,French Grand Prix,2022-07-24,144,4,1,Spain,France,102471.3962,N-A,0.25,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1086,2,4,4,4,12,70,51,4,5990491,01:22.0,192.336,1,Finished,2022,13,11,Hungarian Grand Prix,2022-07-31,156,5,1,Spain,Hungary,85578.44286,N-A,0.2,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1087,1,3,3,3,15,44,32,7,5179780,01:52.0,225.174,1,Finished,2022,14,13,Belgian Grand Prix,2022-08-28,171,4,1,Spain,Belgium,117722.2727,N-A,0.25,782.5,8485,1
832,Carlos Sainz,9-1-1994,Spanish,1994,1088,3,8,8,8,4,72,63,7,5823689,01:14.6,205.409,1,Finished,2022,15,39,Dutch Grand Prix,2022-09-04,175,5,1,Spain,Netherlands,80815.125,N-A,0.2,782.5,8485,1
834,Alexander Rossi,9-25-1991,American,1991,942,17,12,12,12,0,56,50,16,6727980,01:48.2,183.472,1,Finished,2015,16,69,United States Grand Prix,2015-10-25,0,20,0,United States,United States,120142.5,N-A,0,0,302,0
835,Jolyon Palmer,1-20-1991,British,1991,948,13,11,11,11,0,57,14,18,6578964,01:33.0,205.376,1,Finished,2016,1,1,Australian Grand Prix,2016-03-20,0,11,0,Unitied Kingdom,Australia,115420.4211,N-A,0,9,1605,0
835,Jolyon Palmer,1-20-1991,British,1991,960,13,15,15,15,0,44,41,6,6384223,01:53.3,222.641,1,Finished,2016,13,13,Belgian Grand Prix,2016-08-28,0,20,0,Unitied Kingdom,Belgium,145095.9773,N-A,0,9,1605,0
835,Jolyon Palmer,1-20-1991,British,1991,963,19,10,10,10,1,56,53,12,5928242,01:39.4,200.853,1,Finished,2016,16,2,Malaysian Grand Prix,2016-10-02,1,17,0,Unitied Kingdom,Malaysia,105861.4643,N-A,0,9,1605,0
835,Jolyon Palmer,1-20-1991,British,1991,974,16,11,11,11,0,78,55,13,6307077,01:16.6,156.801,1,Finished,2017,6,6,Monaco Grand Prix,2017-05-28,0,16,0,Unitied Kingdom,Monaco,80859.96154,N-A,0,9,1605,0
835,Jolyon Palmer,1-20-1991,British,1991,980,14,13,13,13,0,44,44,10,5136059,01:49.3,230.725,1,Finished,2017,12,13,Belgian Grand Prix,2017-08-27,0,19,0,Unitied Kingdom,Belgium,116728.6136,N-A,0,9,1605,0
835,Jolyon Palmer,1-20-1991,British,1991,982,11,6,6,6,8,58,52,5,7430803,01:46.7,170.855,1,Finished,2017,14,15,Singapore Grand Prix,2017-09-17,8,16,0,Unitied Kingdom,Singapore,128117.2931,N-A,0,9,1605,0
836,Pascal Wehrlein,10-18-1994,German,1994,967,19,15,15,15,0,71,69,18,10921833,01:27.9,176.439,1,Finished,2016,20,18,Brazilian Grand Prix,2016-11-13,1,19,0,Germany,Brazil,153828.6338,N-A,0,6,1996,0
836,Pascal Wehrlein,10-18-1994,German,1994,976,14,10,10,10,1,51,46,15,7524666,01:47.1,201.743,1,Finished,2017,8,73,Azerbaijan Grand Prix,2017-06-25,5,15,0,Germany,Azerbaijan,147542.4706,N-A,0,6,1996,0
838,Stoffel Vandoorne,3-26-1992,Belgian,1992,976,18,12,12,12,0,51,45,13,7527733,01:46.6,202.636,1,Finished,2017,8,73,Azerbaijan Grand Prix,2017-06-25,0,20,0,Belgium,Azerbaijan,147602.6078,N-A,0,26,2207,0
838,Stoffel Vandoorne,3-26-1992,Belgian,1992,980,20,14,14,14,0,44,44,15,5139898,01:49.9,229.415,1,Finished,2017,12,13,Belgian Grand Prix,2017-08-27,1,18,0,Belgium,Belgium,116815.8636,N-A,0,26,2207,0
838,Stoffel Vandoorne,3-26-1992,Belgian,1992,982,9,7,7,7,6,58,57,6,7433932,01:46.7,170.855,1,Finished,2017,14,15,Singapore Grand Prix,2017-09-17,7,17,0,Belgium,Singapore,128171.2414,N-A,0,26,2207,0
838,Stoffel Vandoorne,3-26-1992,Belgian,1992,989,11,9,9,9,2,58,57,6,5408204,01:27.0,219.54,1,Finished,2018,1,1,Australian Grand Prix,2018-03-25,2,9,0,Belgium,Australia,93244.89655,N-A,0,26,2207,0
838,Stoffel Vandoorne,3-26-1992,Belgian,1992,991,14,13,13,13,0,56,54,13,5785753,01:38.1,199.961,1,Finished,2018,3,17,Chinese Grand Prix,2018-04-15,6,11,0,Belgium,China,103317.0179,N-A,0,26,2207,0
838,Stoffel Vandoorne,3-26-1992,Belgian,1992,992,16,9,9,9,2,51,50,13,6238443,01:47.7,200.72,1,Finished,2018,4,73,Azerbaijan Grand Prix,2018-04-29,8,14,0,Belgium,Azerbaijan,122322.4118,N-A,0,26,2207,0
838,Stoffel Vandoorne,3-26-1992,Belgian,1992,999,19,13,13,13,0,67,67,8,5596462,01:17.5,212.368,1,Finished,2018,11,10,German Grand Prix,2018-07-22,8,16,0,Belgium,Germany,83529.28358,N-A,0,26,2207,0
838,Stoffel Vandoorne,3-26-1992,Belgian,1992,998,17,11,11,11,0,52,48,11,5285558,01:33.6,226.695,1,Finished,2018,10,9,British Grand Prix,2018-07-08,8,16,0,Belgium,United Kingdom,101645.3462,N-A,0,26,2207,0
839,Esteban Ocon,9-17-1996,French,1996,967,22,12,12,12,0,71,47,16,10907144,01:27.8,176.686,1,Finished,2016,20,18,Brazilian Grand Prix,2016-11-13,0,23,0,France,Brazil,153621.7465,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,971,14,10,10,10,1,57,39,11,5729085,01:35.2,204.7,1,Finished,2017,3,3,Bahrain Grand Prix,2017-04-16,3,12,0,France,Bahrain,100510.2632,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,972,10,7,7,7,6,52,50,10,5383747,01:38.7,213.203,1,Finished,2017,4,71,Russian Grand Prix,2017-04-30,9,10,0,France,Russia,103533.5962,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,974,15,12,12,12,0,78,52,10,6308065,01:16.5,157.072,1,Finished,2017,6,6,Monaco Grand Prix,2017-05-28,19,10,0,France,Monaco,80872.62821,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,975,9,6,6,6,8,70,68,9,5625870,01:16.2,205.904,1,Finished,2017,7,7,Canadian Grand Prix,2017-06-11,27,8,0,France,Canada,80369.57143,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,976,7,6,6,6,8,51,39,9,7465871,01:45.6,204.581,1,Finished,2017,8,73,Azerbaijan Grand Prix,2017-06-25,35,8,0,France,Azerbaijan,146389.6275,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,980,9,9,9,9,2,44,37,14,5120974,01:49.7,229.804,1,Finished,2017,12,13,Belgian Grand Prix,2017-08-27,47,8,0,France,Belgium,116385.7727,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,981,3,6,6,6,8,53,53,11,4603840,01:25.1,243.482,1,Finished,2017,13,14,Italian Grand Prix,2017-09-03,55,8,0,France,Italy,86864.90566,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,982,14,10,10,10,1,58,52,12,7448339,01:47.7,169.339,1,Finished,2017,14,15,Singapore Grand Prix,2017-09-17,56,8,0,France,Singapore,128419.6379,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,984,5,6,6,6,8,53,50,11,5318982,01:34.8,220.419,1,Finished,2017,16,22,Japanese Grand Prix,2017-10-08,65,8,0,France,Japan,100358.1509,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,985,6,6,6,6,8,56,53,13,5721971,01:40.5,197.482,1,Finished,2017,17,69,United States Grand Prix,2017-10-22,73,8,0,France,United States,102178.0536,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,988,9,8,8,8,4,55,47,10,5752973,01:42.6,194.86,1,Finished,2017,20,24,Abu Dhabi Grand Prix,2017-11-26,87,8,0,France,United Arab Emirates,104599.5091,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,989,14,12,12,12,0,58,57,10,5433561,01:27.6,217.931,1,Finished,2018,1,1,Australian Grand Prix,2018-03-25,0,12,0,France,Australia,93682.08621,N-A,0,364,5882,1
839,Esteban Ocon,9-17-1996,French,1996,991,12,11,11,11,0,56,47,12,5780430,01:38.0,200.271,1,Finished,2018,3,17,Chinese Grand Prix,2018-04-15,1,14,0,France,China,103221.9643,N-A,0,364,5882,1
