driverId,raceId,lap,milliseconds
846,1036,44,21761
8,1036,44,22197
826,1036,45,22079
841,1036,45,21794
822,1036,48,22143
1,1036,50,21853
849,1036,49,22475
154,1036,62,24010
822,1036,64,22607
844,1037,10,30678
8,1037,10,22960
154,1037,10,23636
825,1037,10,26156
849,1037,10,23532
1,1037,11,23298
822,1037,11,25548
830,1037,11,23314
817,1037,11,23586
839,1037,11,24305
848,1037,11,22738
840,1037,11,23689
846,1037,11,23046
826,1037,11,23769
20,1037,11,22982
815,1037,18,23175
844,1037,24,25100
842,1037,26,22681
849,1037,30,23477
825,1037,35,24339
1,1038,26,1516864
847,1038,22,25249
154,1038,22,25936
848,1038,22,29661
826,1038,22,25920
839,1038,22,25290
830,1038,22,26149
822,1038,22,24410
817,1038,22,25498
815,1038,22,26693
846,1038,22,24612
832,1038,22,24398
841,1038,20,23998
1,1038,20,24671
842,1038,19,24096
8,1038,18,24454
844,1038,17,24344
849,1038,16,26335
825,1038,1,40078
8,1039,8,1450186
847,1039,8,1447186
826,1039,8,1445955
848,1039,7,17591
840,1039,7,17625
817,1039,7,17464
815,1039,7,17531
846,1039,7,17845
826,1039,7,17522
839,1039,7,17455
847,1039,7,18399
8,1039,7,17594
20,1039,7,17516
154,1039,7,24781
822,1039,8,1436402
1,1039,8,1436696
844,1039,8,1436871
848,1039,8,1438719
840,1039,8,1439578
20,1039,1,33583
822,1039,7,17560
1,1039,7,17536
844,1039,7,17516
8,1039,1,30623
846,1039,8,1445614
817,1039,8,1441000
815,1039,8,1441547
20,1039,8,1449513
154,1039,8,1450651
844,1039,21,23469
817,1039,27,22777
8,1039,27,33281
815,1039,28,23088
20,1039,28,22995
154,1039,28,23720
846,1039,29,24137
826,1039,29,23113
847,1039,29,23638
840,1039,30,22846
822,1039,31,23111
1,1039,32,22445
848,1039,32,22387
844,1039,37,23367
8,1039,42,28960
822,1039,43,23199
154,1039,42,24002
817,1039,43,22963
848,1039,43,22822
815,1039,43,23002
846,1039,43,24820
826,1039,43,22745
847,1039,43,23367
20,1039,43,22489
1,1039,44,22800
1,1039,45,1300911
822,1039,45,1302010
8,1039,44,1180725
154,1039,44,1181863
817,1039,45,1299801
848,1039,45,1302435
815,1039,45,1299712
846,1039,45,1292871
826,1039,45,1290227
844,1039,45,1285145
847,1039,45,1269095
20,1039,45,1266590
840,1038,26,1517308
842,1038,26,1519879
8,1038,26,1520985
841,1038,26,1521825
832,1038,26,1522369
846,1038,26,1522009
822,1038,26,1522264
849,1038,26,1523130
817,1038,26,1523637
830,1038,26,1522796
839,1038,26,1523223
826,1038,26,1524139
815,1038,26,1524989
847,1038,26,1527938
848,1038,26,1528247
154,1038,26,1530188
1,1038,28,31643
841,1038,30,31480
847,1040,1,30165
848,1040,1,30211
846,1040,1,37108
847,1040,14,29433
817,1040,15,30112
1,1040,16,41352
841,1040,16,29767
154,1040,17,30054
849,1040,17,29862
839,1040,18,30068
842,1040,18,29770
825,1040,19,30188
815,1040,20,29602
830,1040,25,28748
822,1040,26,29750
848,1040,27,30111
844,1040,28,30261
826,1040,30,29662
20,1040,30,29395
8,1040,35,33317
842,1040,42,29409
154,1040,42,29988
846,1040,47,31368
847,1040,50,29675
848,1041,7,23562
844,1041,10,22560
8,1041,10,22865
20,1041,11,22616
847,1041,11,22496
822,1041,13,22625
825,1041,14,23016
849,1041,14,24737
841,1041,15,22482
1,1041,16,23983
830,1041,16,22106
817,1041,16,22159
826,1041,17,30826
815,1041,28,22880
832,1041,28,22641
154,1041,28,23635
846,1041,29,21991
807,1041,29,22700
842,1041,30,22625
849,1041,33,24063
825,1041,34,23114
844,1041,35,23111
841,1041,36,22772
20,1041,41,24366
817,1041,44,22530
832,1041,44,22503
1,1041,45,23180
830,1041,45,22568
842,1041,44,22917
807,1041,44,22686
8,1041,44,33016
826,1041,44,22527
815,1041,45,22612
815,1042,1,26177
8,1042,11,29061
817,1042,14,26999
846,1042,18,34807
840,1042,18,36314
848,1042,19,26287
830,1042,23,26394
849,1042,24,26739
826,1042,25,27211
832,1042,26,27299
154,1042,26,26985
20,1042,27,26666
842,1042,28,27204
841,1042,28,26473
825,1042,31,27300
844,1042,34,26940
840,1042,34,37483
847,1042,36,32991
1,1042,40,27162
822,1042,41,26512
846,1042,43,27750
815,1042,45,26635
848,1042,46,25882
839,1042,53,28535
826,1042,55,32943
840,1043,1,36189
154,1043,9,30422
841,1043,10,29745
847,1043,11,29707
844,1043,13,30243
846,1043,13,29683
839,1043,13,30559
817,1043,14,30204
848,1043,14,29770
826,1043,14,30277
832,1043,17,29950
830,1043,18,29427
822,1043,19,29600
815,1043,27,29985
825,1043,27,30708
1,1043,30,30382
840,1043,29,30566
849,1043,34,29892
20,1043,39,40497
8,1043,48,29863
154,1043,50,31199
822,1043,51,30129
815,1043,51,30555
826,1043,51,29809
832,1043,51,30614
1,1043,52,30925
20,1043,51,29934
840,1043,52,36630
846,1043,53,30203
848,1043,59,29552
839,1044,1,25719
844,1044,6,24275
822,1044,7,23398
20,1044,8,24022
1,1044,8,23860
8,1044,8,30765
825,1044,8,24552
841,1044,8,25432
826,1044,8,23417
154,1044,8,26686
840,1044,9,23730
849,1044,8,24738
846,1044,9,22684
815,1044,10,25163
817,1044,10,23470
832,1044,10,23910
842,1044,10,23669
839,1044,10,23475
830,1044,11,24256
848,1044,12,22602
830,1044,18,22518
844,1044,30,23687
8,1044,30,31356
817,1044,32,23208
847,1044,32,22692
20,1044,33,25401
832,1044,33,23537
842,1044,33,23288
848,1044,34,22490
825,1044,34,153964
840,1044,36,23650
846,1044,36,23686
154,1044,36,31422
849,1044,38,36599
830,1044,43,22787
847,1044,42,22888
822,1044,46,22853
8,1044,50,23180
1,1045,1,1163979
830,1045,1,1164529
815,1045,1,1163442
848,1045,1,1161607
817,1045,1,1159722
822,1045,1,1159205
842,1045,1,1160469
839,1045,1,1160946
846,1045,1,1153898
844,1045,1,1154255
841,1045,1,1154906
840,1045,1,1154123
832,1045,1,1157291
825,1045,1,1156990
20,1045,1,1157042
849,1045,1,1157995
8,1045,1,1161539
847,1045,1,1163297
826,1045,1,1163014
825,1045,3,38297
822,1045,4,24936
817,1045,16,24617
839,1045,17,24076
826,1045,17,37317
8,1045,17,32278
846,1045,18,24679
1,1045,19,24061
848,1045,19,24172
830,1045,20,24622
815,1045,20,24317
847,1045,20,24029
841,1045,20,24145
20,1045,20,24774
832,1045,21,24511
849,1045,21,24248
844,1045,23,25199
842,1045,25,24398
822,1045,25,24734
825,1045,27,25924
826,1045,33,24135
830,1045,34,26950
848,1045,34,23848
839,1045,34,25254
1,1045,35,24345
815,1045,36,24589
817,1045,36,24817
849,1045,37,24024
846,1045,38,24666
822,1045,38,24675
832,1045,39,25502
847,1045,39,27146
20,1045,39,25444
844,1045,40,24855
8,1045,40,25270
830,1045,46,23906
841,1045,53,24836
825,1045,53,25793
815,1046,1,24214
846,1046,20,24885
8,1046,23,28518
841,1046,26,24810
825,1046,26,25474
826,1046,27,24101
849,1046,27,24297
832,1046,28,24162
842,1046,28,25077
817,1046,29,24474
20,1046,31,26216
851,1046,31,24863
850,1046,31,27681
839,1046,41,24414
840,1046,42,24684
847,1046,45,24708
815,1046,47,24507
848,1046,47,23874
822,1046,49,24552
842,1046,51,24577
826,1046,53,24232
846,1046,54,24245
850,1046,53,26393
20,1046,54,28080
841,1046,54,24551
825,1046,54,25466
851,1046,54,25688
8,1046,54,24401
832,1046,55,24853
817,1046,55,24695
851,1046,59,40028
847,1046,62,28765
822,1046,62,52874
848,1046,62,23645
847,1046,63,24724
8,1046,62,24686
20,1046,63,24809
850,1046,63,25780
847,1046,78,24235
830,1047,10,21289
822,1047,10,21587
1,1047,10,22406
848,1047,10,21508
846,1047,10,21840
832,1047,10,22140
840,1047,10,22036
842,1047,10,22000
826,1047,10,25724
839,1047,10,21615
8,1047,10,22012
847,1047,10,22085
850,1047,10,26329
849,1047,11,21357
844,1047,22,22178
841,1047,27,21480
825,1047,31,22714
850,1047,34,28501
20,1047,35,22040
849,1047,35,22384
817,1047,39,22123
825,1047,47,23098
850,1047,48,23217
815,1052,2,23993
842,1052,4,38338
4,1052,11,24373
846,1052,12,24899
844,1052,12,24925
840,1052,12,24884
841,1052,12,31998
1,1052,13,24839
817,1052,13,24688
8,1052,13,24107
839,1052,13,25226
847,1052,13,24621
849,1052,14,26046
854,1052,14,25798
832,1052,15,24353
852,1052,15,25046
822,1052,16,24262
830,1052,17,24767
815,1052,19,24105
842,1052,19,24317
20,1052,24,24626
1,1052,28,24076
840,1052,28,25525
8,1052,29,24046
4,1052,29,24775
822,1052,30,32897
841,1052,30,24223
839,1052,31,24471
844,1052,32,24176
817,1052,32,24655
849,1052,32,23983
846,1052,33,25640
852,1052,33,24328
854,1052,33,25343
847,1052,36,24248
832,1052,37,24341
815,1052,38,24191
830,1052,39,23848
842,1052,39,24983
822,1052,54,24566
839,1053,1,30866
20,1053,3,32024
854,1053,5,51007
853,1053,12,31168
842,1053,14,31068
20,1053,20,31184
854,1053,21,32479
20,1053,22,39502
853,1053,23,31500
852,1053,25,30696
847,1053,26,29983
8,1053,26,30280
830,1053,27,29809
842,1053,26,32277
832,1053,27,30856
817,1053,27,34340
840,1053,27,31138
1,1053,28,32112
841,1053,27,32299
839,1053,27,30652
844,1053,28,31002
815,1053,28,44608
846,1053,28,30654
822,1053,28,30167
4,1053,28,30864
1,1053,31,38198
839,1053,31,30701
830,1053,33,1621361
840,1053,32,1492090
8,1053,32,1492612
1,1053,32,1494731
854,1053,31,1521462
852,1053,32,1491384
841,1053,32,1496541
844,1053,33,1609484
4,1053,32,1488372
839,1053,32,1478974
853,1053,31,1486154
846,1053,33,1584953
815,1053,33,1581158
832,1053,33,1582211
842,1053,32,1453539
20,1053,32,1452323
817,1053,33,1574827
840,1053,33,65390
8,1053,33,62892
1,1053,33,65870
852,1053,33,63280
841,1053,33,60172
4,1053,33,57601
839,1053,33,56733
842,1053,33,56083
20,1053,33,52043
854,1053,32,51222
853,1053,32,49729
841,1053,40,29742
822,1054,2,21377
1,1054,2,22426
830,1054,2,22718
832,1054,2,22029
815,1054,2,21890
846,1054,2,21407
839,1054,2,21275
844,1054,2,21323
842,1054,2,21353
20,1054,2,21398
847,1054,2,23532
841,1054,2,22485
817,1054,2,21965
4,1054,2,21452
852,1054,2,22266
840,1054,2,22264
849,1054,2,21970
854,1054,2,22019
853,1054,2,21372
822,1054,3,22072
1,1054,3,22164
830,1054,3,22104
832,1054,3,22244
815,1054,3,22100
846,1054,3,22551
839,1054,3,22240
844,1054,3,22587
842,1054,3,22319
20,1054,3,21750
847,1054,3,22755
841,1054,3,22669
817,1054,3,22355
4,1054,3,21621
852,1054,3,22542
840,1054,3,22176
849,1054,3,21730
854,1054,3,21454
853,1054,3,21404
832,1054,21,25892
852,1054,21,26202
846,1054,22,26952
839,1054,22,27033
20,1054,22,26620
841,1054,22,26729
842,1054,24,26172
849,1054,24,26595
844,1054,25,27082
847,1054,28,26843
853,1054,31,27186
854,1054,32,27245
830,1054,35,26743
822,1054,36,26938
1,1054,37,26907
840,1054,39,26027
4,1054,40,26442
817,1054,41,28639
853,1054,43,26984
815,1054,51,26607
822,1054,63,26573
830,1054,64,26319
841,1055,8,54673
847,1055,9,23814
849,1055,9,26672
842,1055,18,28042
4,1055,21,22043
20,1055,21,23087
832,1055,22,21779
840,1055,22,21756
853,1055,22,23098
822,1055,23,22311
839,1055,23,22798
846,1055,23,21864
854,1055,23,24006
830,1055,24,23565
817,1055,25,22406
815,1055,27,22382
849,1055,27,21424
1,1055,28,22220
844,1055,28,21613
847,1055,28,21919
8,1055,37,21572
20,1055,38,21973
840,1055,39,21432
841,1055,39,22871
1,1055,42,22078
853,1055,42,22502
817,1055,46,21762
832,1055,46,21856
842,1055,47,26065
849,1055,50,22405
854,1055,50,22310
846,1055,51,22467
822,1055,53,21638
815,1055,57,21345
844,1055,58,22292
830,1055,60,21592
4,1055,61,23479
1,1056,29,23783
846,1056,30,23874
842,1056,30,24428
20,1056,31,24369
847,1056,31,23928
832,1056,32,24150
841,1056,33,24521
830,1056,34,23746
815,1056,35,24548
853,1056,34,25202
817,1056,36,24715
839,1056,37,23935
854,1056,37,24797
8,1056,43,24077
849,1056,43,23703
4,1056,45,23803
840,1056,58,23474
852,1056,64,24430
1,1056,67,24244
847,1057,1,19970
841,1057,2,20402
4,1057,7,20168
846,1057,7,20533
854,1057,8,22440
844,1057,9,19836
852,1057,9,20253
849,1057,9,22149
853,1057,9,21759
832,1057,10,20064
1,1057,11,22470
842,1057,11,20156
822,1057,11,20356
817,1057,11,20082
830,1057,12,19769
815,1057,13,21874
8,1057,13,20048
20,1057,18,19841
4,1057,34,19983
841,1057,34,20193
847,1057,34,20029
854,1057,34,69761
853,1057,34,21958
854,1057,44,21587
853,1057,44,24780
815,1057,47,15277
1,1057,47,15432
20,1057,47,14945
842,1057,47,15085
844,1057,47,15092
852,1057,47,14943
846,1057,47,15866
832,1057,47,15119
817,1057,47,14994
4,1057,47,15432
8,1057,47,15064
841,1057,47,14881
822,1057,47,21346
847,1057,47,21438
853,1057,46,15054
854,1057,47,15058
815,1057,48,1998466
1,1057,48,2000923
20,1057,48,2000416
842,1057,48,2001830
844,1057,48,2002544
852,1057,48,2003526
846,1057,48,2010409
832,1057,48,2012724
817,1057,48,2015163
4,1057,48,2014526
8,1057,48,2016437
841,1057,48,2017324
849,1057,48,2048175
822,1057,48,2035229
847,1057,48,2036172
853,1057,47,1828965
854,1057,48,2014176
853,1057,48,86440
844,1059,14,30798
852,1059,15,30226
854,1059,15,31457
817,1059,16,29951
822,1059,17,30572
832,1059,17,30534
842,1059,17,30781
847,1059,17,30092
830,1059,18,29803
4,1059,18,31288
849,1059,18,29775
1,1059,19,30263
815,1059,24,29682
846,1059,24,30531
839,1059,28,30207
841,1059,28,30586
853,1059,31,30983
830,1059,32,30123
8,1059,33,31327
840,1059,34,30996
20,1059,37,31069
844,1059,38,31368
844,1058,1,28386
849,1058,1,26419
853,1058,21,22759
841,1058,23,21210
847,1058,25,37309
815,1058,26,23477
849,1058,25,21953
852,1058,26,21234
847,1058,26,46315
822,1058,27,21752
4,1058,27,21131
20,1058,27,21546
1,1058,28,21219
840,1058,28,20936
830,1058,29,20936
846,1058,31,21692
854,1058,33,22400
8,1058,36,21227
839,1058,36,21238
844,1058,37,21924
832,1058,41,21226
817,1058,41,21410
815,1058,54,20961
1,1058,69,21640
841,1060,1,21129
852,1060,12,21145
842,1060,13,22564
840,1060,14,21391
20,1060,17,21086
853,1060,27,22000
817,1060,29,21151
841,1060,29,27122
846,1060,30,26474
822,1060,30,21071
847,1060,30,21606
1,1060,31,21005
830,1060,32,21090
815,1060,32,21735
4,1060,32,22663
849,1060,33,21152
844,1060,34,21143
854,1060,34,21798
8,1060,37,21896
842,1060,45,20850
853,1060,45,23182
840,1060,46,21472
832,1060,48,21431
20,1060,49,20841
852,1060,51,26604
1,1060,53,21421
830,1060,60,21236
844,1061,2,2047731
1,1061,2,2048376
822,1061,2,2049149
846,1061,2,2052218
817,1061,2,2051281
20,1061,2,2055222
4,1061,2,2058580
832,1061,2,2059122
8,1061,2,2062984
839,1061,2,2066994
840,1061,2,2067861
842,1061,2,2067244
841,1061,2,2070250
847,1061,2,2072543
852,1061,2,2075695
854,1061,2,2075728
849,1061,2,2077164
853,1061,2,2076977
815,1061,2,2076405
8,1061,18,28110
815,1061,18,27892
847,1061,18,27812
20,1061,18,28145
839,1061,19,28772
849,1061,19,27543
817,1061,20,28817
846,1061,21,31706
822,1061,22,28209
840,1061,23,28213
841,1061,23,28137
4,1061,24,29743
854,1061,24,29319
853,1061,25,29253
1,1061,27,40266
832,1061,28,37509
842,1061,28,28685
844,1061,29,28433
852,1061,30,29134
815,1061,38,27848
842,1061,46,28180
815,1061,48,29082
830,1062,1,22569
853,1062,1,23715
846,1062,1,38267
841,1062,1,26573
1,1062,2,1449259
839,1062,2,1450190
20,1062,2,1451890
832,1062,2,1452527
852,1062,2,1453630
849,1062,2,1454435
4,1062,2,1454979
847,1062,2,1457487
8,1062,2,1457844
854,1062,2,1457042
842,1062,2,1457615
817,1062,2,1457127
830,1062,2,1456349
853,1062,2,1457420
841,1062,2,1456349
839,1062,3,39522
20,1062,3,40882
832,1062,3,42786
852,1062,3,40740
849,1062,3,39081
4,1062,3,37122
847,1062,3,29374
8,1062,3,35451
854,1062,3,36813
842,1062,3,39839
817,1062,3,34492
830,1062,3,35245
841,1062,3,36899
1,1062,4,21731
841,1062,11,29191
8,1062,15,36457
1,1062,19,21516
817,1062,20,21623
830,1062,20,21047
847,1062,21,22186
852,1062,22,21819
849,1062,23,22704
842,1062,30,21295
832,1062,32,21951
841,1062,33,21874
854,1062,34,22113
20,1062,36,22703
839,1062,37,21642
4,1062,39,21523
830,1062,40,20848
1,1062,47,21208
8,1062,53,21172
842,1062,68,21543
854,1064,4,35573
815,1064,8,19287
20,1064,10,18664
1,1064,20,19770
830,1064,21,19142
849,1064,23,20646
842,1064,24,19163
841,1064,27,19049
847,1064,27,18634
840,1064,27,19389
817,1064,30,19449
822,1064,31,18873
832,1064,31,20327
839,1064,31,19240
852,1064,31,19850
854,1064,30,24578
4,1064,33,19018
841,1064,33,20043
853,1064,33,19999
844,1064,34,19490
1,1064,39,18868
830,1064,40,18578
9,1064,40,19708
846,1064,42,20443
20,1064,44,18681
815,1064,47,18555
822,1064,67,21730
1,1064,70,19202
847,1064,68,25533
841,1065,1,37190
817,1065,22,23812
20,1065,22,25157
830,1065,23,32456
849,1065,23,24168
854,1065,23,24714
846,1065,24,24168
853,1065,24,24928
1,1065,25,25619
840,1065,25,24846
4,1065,25,24797
841,1065,25,30551
844,1065,26,24557
815,1065,26,23906
832,1065,26,24283
822,1065,26,24308
839,1065,26,30333
847,1065,26,24156
9,1065,26,24501
20,1065,26,25927
853,1065,28,24806
853,1065,39,30917
840,1066,12,30241
847,1066,13,30665
849,1066,13,30056
852,1066,13,30112
832,1066,14,30715
853,1066,14,30127
839,1066,15,29901
8,1066,15,30102
854,1066,20,29996
817,1066,22,33617
1,1066,26,29878
830,1066,26,29578
20,1066,26,29242
846,1066,28,29824
822,1066,28,29936
842,1066,33,29354
844,1066,35,31849
815,1066,36,36026
4,1066,36,30157
841,1066,36,30081
847,1066,47,32081
822,1066,47,29569
8,1066,47,30131
853,1066,46,33931
852,1066,47,30980
830,1066,48,31017
832,1066,48,30677
817,1066,48,31016
840,1066,48,43124
1,1066,49,30045
852,1066,49,30972
4,1066,50,30702
815,1066,50,32313
20,1066,50,32128
842,1066,50,31915
839,1066,50,33264
841,1066,50,33961
846,1066,51,32670
844,1066,51,32648
817,1067,21,23028
4,1067,30,29116
846,1067,34,23239
849,1067,34,24104
852,1067,35,23329
847,1067,35,23551
830,1067,36,22442
832,1067,36,28353
853,1067,35,23829
20,1067,36,23500
822,1067,37,22962
815,1067,37,22463
8,1067,37,23164
20,1067,37,23514
842,1067,39,29310
840,1067,39,35509
854,1067,39,23892
841,1067,40,23150
844,1067,47,23646
1,1067,50,22684
853,1069,1,30673
839,1069,3,40800
849,1069,5,32610
4,1069,7,23576
841,1069,8,23993
852,1069,9,23802
847,1069,9,23572
830,1069,10,23727
846,1069,10,24385
842,1069,10,23745
817,1069,11,24176
832,1069,11,23414
854,1069,11,24293
815,1069,12,25018
844,1069,12,24011
8,1069,12,24191
1,1069,13,24481
822,1069,15,24444
20,1069,17,24977
840,1069,18,23827
853,1069,24,24611
849,1069,25,23653
839,1069,25,23919
841,1069,26,23502
4,1069,28,23844
830,1069,29,24052
832,1069,29,26866
815,1069,30,23604
817,1069,30,24036
846,1069,30,25548
8,1069,31,24090
847,1069,31,24980
844,1069,32,23805
852,1069,32,23529
822,1069,34,23619
840,1069,34,23455
854,1069,34,24247
1,1069,37,23676
20,1069,38,23849
853,1069,37,24169
4,1069,39,23314
817,1070,1,38128
822,1070,1,22463
849,1070,11,23681
840,1070,12,23586
853,1070,13,25094
839,1070,14,23100
847,1070,15,21984
841,1070,16,22205
1,1070,29,22373
844,1070,30,22085
842,1070,31,22549
8,1070,32,22424
830,1070,33,21908
20,1070,33,22277
840,1070,34,26056
817,1070,38,22813
4,1070,39,23985
815,1070,40,22114
822,1070,40,31664
832,1070,42,22031
846,1070,44,22534
849,1070,49,22739
853,1070,58,23637
822,1070,63,22680
822,1070,67,26443
846,1071,1,27313
852,1071,4,31939
847,1071,6,22978
852,1071,6,17758
846,1071,6,17719
830,1071,7,17916
815,1071,7,18308
1,1071,7,17910
822,1071,7,17899
844,1071,7,17943
832,1071,7,18460
20,1071,7,18107
842,1071,7,19439
839,1071,7,19285
817,1071,7,19732
4,1071,7,17751
840,1071,7,17948
841,1071,7,17713
853,1071,7,17995
854,1071,7,17861
849,1071,7,18153
8,1071,7,18327
847,1071,7,20844
852,1071,7,17711
846,1071,7,17673
830,1071,8,17807
815,1071,8,18136
1,1071,8,18660
822,1071,8,17837
844,1071,8,17771
832,1071,8,18373
20,1071,8,17896
842,1071,8,18608
839,1071,8,17818
817,1071,8,18347
4,1071,8,17705
840,1071,8,17935
841,1071,8,17929
853,1071,8,18467
854,1071,8,18588
849,1071,8,18784
8,1071,8,18763
847,1071,8,18179
852,1071,8,18499
846,1071,8,19176
854,1071,11,41173
849,1071,13,22936
840,1071,22,24997
842,1071,25,23116
1,1071,26,22690
832,1071,26,23321
830,1071,27,22722
844,1071,27,22667
815,1071,28,23165
20,1071,28,24464
8,1071,28,23541
841,1071,29,23618
822,1071,30,23263
854,1071,29,25597
817,1071,30,22839
839,1071,30,23504
4,1071,34,24375
853,1071,34,23546
846,1071,37,24211
852,1071,39,35416
849,1071,39,22958
830,1071,40,22766
822,1071,41,22856
847,1071,41,23132
815,1071,42,22656
841,1071,42,22830
1,1071,43,22664
842,1071,51,23039
844,1071,52,23064
8,1071,52,22666
832,1071,53,22745
20,1071,55,22978
854,1071,61,24627
815,1071,69,22916
852,1051,9,25659
8,1051,10,26174
842,1051,13,25630
841,1051,15,25987
830,1051,17,25300
847,1051,17,26121
1,1051,18,25235
849,1051,18,25811
815,1051,19,25419
854,1051,22,25881
4,1051,23,25991
840,1051,23,26157
839,1051,24,25517
846,1051,25,25319
817,1051,26,25562
20,1051,26,25726
832,1051,27,25639
844,1051,27,25799
8,1051,30,25633
853,1051,31,26515
841,1051,32,25347
822,1051,33,36341
852,1051,34,26674
842,1051,35,26109
830,1051,41,25175
815,1051,41,25420
1,1051,42,25381
846,1051,49,26552
847,1051,49,35006
830,1051,55,25465
840,1072,9,27165
847,1072,9,20519
1,1072,10,20580
822,1072,10,21668
844,1072,10,20531
815,1072,10,20710
846,1072,10,20973
4,1072,10,20405
849,1072,10,24220
830,1072,13,996375
1,1072,13,995856
822,1072,13,995942
839,1072,13,997126
817,1072,13,997029
844,1072,13,999485
842,1072,13,1001775
815,1072,13,1002619
832,1072,13,1004618
841,1072,13,1004917
852,1072,13,1006407
8,1072,13,1008569
20,1072,13,1012304
846,1072,13,1017303
4,1072,13,1019850
853,1072,13,1019226
847,1072,13,1021615
840,1072,13,1020939
849,1072,13,1017257
830,1072,15,1087591
839,1072,15,1088290
1,1072,15,1086674
817,1072,15,1087296
822,1072,15,1089473
842,1072,15,1092287
844,1072,15,1095192
841,1072,15,1094749
832,1072,15,1097194
20,1072,15,1098749
8,1072,15,1099282
852,1072,15,1100644
4,1072,15,1101826
840,1072,15,1102979
849,1072,15,1107052
846,1072,15,1116576
852,1072,23,27874
8,1072,26,34489
4,1072,44,21097
854,1073,10,22124
830,1073,13,21152
1,1073,14,21595
844,1073,15,22461
839,1073,15,21677
846,1073,17,21380
841,1073,17,22283
817,1073,18,21449
832,1073,19,22213
815,1073,21,21471
840,1073,21,22288
8,1073,21,22338
852,1073,23,22455
20,1073,23,21221
849,1073,28,21241
822,1073,30,21669
844,1073,35,21173
830,1073,36,21871
815,1073,36,21413
4,1073,36,21304
842,1073,36,22133
846,1073,48,22173
830,1073,53,21453
817,1073,52,22056
840,1073,52,22661
815,1073,53,21385
854,1073,52,22070
852,1073,53,21909
842,1073,54,21920
1,1020,29,69022
1,1074,11,25201
4,1074,11,25365
854,1074,12,25214
848,1074,13,24874
830,1074,14,24897
832,1074,14,24666
825,1074,14,25478
842,1074,14,24575
839,1074,14,30484
822,1074,14,25893
849,1074,14,24457
844,1074,15,25012
815,1074,15,25046
847,1074,15,25888
852,1074,15,26095
855,1074,15,25428
817,1074,17,24915
840,1074,18,25739
807,1074,19,27365
846,1074,24,24568
4,1074,25,24909
1,1074,27,25796
852,1074,29,24350
830,1074,30,24937
839,1074,30,25393
844,1074,31,24527
842,1074,32,25875
849,1074,32,24778
832,1074,33,24438
815,1074,33,24173
847,1074,33,25334
817,1074,33,24885
825,1074,34,25876
854,1074,35,25586
848,1074,35,25570
822,1074,36,25156
855,1074,37,25291
807,1074,37,26712
840,1074,38,26957
846,1074,41,27367
4,1074,42,24508
830,1074,43,24402
815,1074,43,24947
839,1074,43,24233
832,1074,44,24287
1,1074,44,25579
852,1074,44,24188
817,1074,44,25139
847,1074,45,25574
807,1074,44,25748
822,1074,45,25188
855,1074,45,28647
844,1074,46,24613
840,1074,45,25039
846,1074,45,24975
849,1074,45,24658
825,1074,46,26051
848,1074,46,25055
817,1075,8,20650
840,1075,13,22339
848,1075,13,20683
815,1075,15,20481
842,1075,15,22820
844,1075,16,21038
830,1075,16,20731
832,1075,16,21521
847,1075,16,21415
4,1075,16,21543
822,1075,16,22561
839,1075,16,21141
846,1075,16,20383
855,1075,16,33734
855,1075,27,15103
822,1075,35,22710
825,1075,37,22374
807,1075,37,21425
1,1075,40,21788
840,1076,3,18242
840,1076,4,18560
849,1076,13,18552
854,1076,14,19039
839,1076,17,19128
830,1076,18,18281
852,1076,18,18443
815,1076,20,17434
846,1076,20,17556
817,1076,21,18150
842,1076,21,18926
855,1076,21,18380
844,1076,22,17973
1,1076,22,17877
822,1076,22,18413
847,1076,23,18479
840,1076,23,20402
849,1076,23,17936
4,1076,39,18796
825,1076,39,19111
4,1076,53,18394
848,1076,57,19845
817,1077,2,32362
817,1077,16,30422
20,1077,17,30484
842,1077,17,30405
848,1077,17,30793
815,1077,18,30366
847,1077,18,31079
822,1077,18,40957
825,1077,18,33765
852,1077,18,30372
840,1077,18,32667
1,1077,18,32740
839,1077,18,31409
849,1077,18,31125
855,1077,18,32203
854,1077,18,31320
830,1077,19,30001
844,1077,19,31794
846,1077,19,30070
817,1077,30,30155
844,1077,49,30042
815,1077,50,29627
830,1077,51,29942
854,1077,52,30984
844,1077,53,36560
852,1078,11,18870
825,1078,12,19760
854,1078,14,20413
4,1078,15,21638
842,1078,16,19543
848,1078,16,20059
846,1078,18,19986
1,1078,22,18820
844,1078,24,19697
830,1078,26,18798
822,1078,26,19614
832,1078,27,22063
815,1078,27,18519
817,1078,30,19484
849,1078,34,19185
847,1078,40,19035
840,1078,40,19074
842,1078,40,19007
815,1078,41,18433
839,1078,41,19019
20,1078,41,19861
817,1078,41,19280
852,1078,41,19618
825,1078,42,20673
854,1078,54,32381
1,1079,1,31054
825,1079,1,29632
832,1079,10,22341
4,1079,10,22375
842,1079,10,22008
855,1079,10,23109
852,1079,11,23083
817,1079,11,22124
848,1079,11,23419
846,1079,12,21916
854,1079,12,23582
849,1079,12,23189
847,1079,13,22154
830,1079,13,22173
839,1079,13,22137
822,1079,14,22987
840,1079,14,22833
815,1079,17,22032
844,1079,21,21794
20,1079,21,22536
1,1079,22,22105
848,1079,25,22657
849,1079,26,22311
840,1079,27,23394
830,1079,28,21966
842,1079,29,27947
825,1079,29,23878
854,1079,30,23127
832,1079,31,21867
4,1079,31,21914
817,1079,31,22399
852,1079,32,22802
846,1079,33,23341
