driverId,driver_name,dob,nationality,dob_formatted,raceId,grid,results_position,positionText,positionOrder,total_results_points,results_laps,fastestLap,rank,race_time,results_fastestlaptime,fastestLapSpeed,statusId,status,year,round,circuitId,races_name,date,dstnd_points,dstnd_position,wins,driver_country,race_country,avg_lap_time,winner_name,win_ratio
822,Valtteri Bottas,8-28-1989,Finnish,1989,912,3,4,4,4,12,53,50,5,4791022,01:28.6,235.49,1,Finished,2014,13,14,Italian Grand Prix,9-7-2014,122,4,0,Finland,Italy,90396.64151,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,913,8,11,11,11,0,60,25,7,7269860,01:52.5,162.058,1,Finished,2014,14,15,Singapore Grand Prix,9-21-2014,122,6,0,Finland,Singapore,121164.3333,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,914,3,6,6,6,8,44,41,13,6816794,01:54.1,183.213,1,Finished,2014,15,22,Japanese Grand Prix,10-5-2014,130,6,0,Finland,Japan,154927.1364,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,915,3,3,3,3,15,53,53,1,5528169,01:40.9,208.658,1,Finished,2014,16,71,Russian Grand Prix,10-12-2014,145,4,0,Finland,Russia,104305.0755,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,916,3,5,5,5,10,56,55,6,6035777,01:42.5,193.617,1,Finished,2014,17,69,United States Grand Prix,11-2-2014,155,4,0,Finland,United States,107781.7321,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,918,3,3,3,3,30,55,54,6,5971499,01:45.7,189.113,1,Finished,2014,19,24,Abu Dhabi Grand Prix,11-23-2014,186,4,0,Finland,United Arab Emirates,108572.7091,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,927,8,5,5,5,10,56,42,6,6136202,01:44.1,191.71,1,Finished,2015,2,2,Malaysian Grand Prix,3-29-2015,10,7,0,Finland,Malaysia,109575.0357,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,928,5,6,6,6,8,56,37,7,5991893,01:43.1,190.426,1,Finished,2015,3,17,Chinese Grand Prix,4-12-2015,18,6,0,Finland,China,106998.0893,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,929,5,4,4,4,12,57,16,6,5748766,01:38.1,198.615,1,Finished,2015,4,3,Bahrain Grand Prix,4-19-2015,30,6,0,Finland,Bahrain,100855.5439,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,930,4,4,4,4,12,66,44,5,6131772,01:30.7,184.74,1,Finished,2015,5,4,Spanish Grand Prix,5-10-2015,42,5,0,Finland,Spain,92905.63636,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,931,16,14,14,14,0,78,74,6,6604209,01:18.9,152.173,1,Finished,2015,6,6,Monaco Grand Prix,5-24-2015,42,5,0,Finland,Monaco,84669.34615,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,932,4,3,3,3,15,70,67,6,5553811,01:17.9,201.478,1,Finished,2015,7,7,Canadian Grand Prix,6-7-2015,57,5,0,Finland,Canada,79340.15714,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,933,6,5,5,5,10,71,52,7,5470534,01:12.2,215.557,1,Finished,2015,8,70,Austrian Grand Prix,6-21-2015,67,5,0,Finland,Austria,77049.77465,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,934,4,5,5,5,10,52,32,5,5550923,01:37.5,217.484,1,Finished,2015,9,9,British Grand Prix,7-5-2015,77,4,0,Finland,United Kingdom,106748.5192,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,936,6,13,13,13,0,69,51,8,6450213,01:27.1,181.161,1,Finished,2015,10,11,Hungarian Grand Prix,7-26-2015,77,4,0,Finland,Hungary,93481.34783,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,937,3,9,9,9,2,43,23,10,5081427,01:54.6,219.932,131,Mechanical,2015,11,13,Belgian Grand Prix,8-23-2015,79,6,0,Finland,Belgium,118172.7209,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,938,6,4,4,4,12,53,49,6,4728684,01:27.5,238.272,1,Finished,2015,12,14,Italian Grand Prix,9-6-2015,91,6,0,Finland,Italy,89220.45283,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,939,7,5,5,5,10,61,49,10,7316322,01:51.3,163.765,1,Finished,2015,13,15,Singapore Grand Prix,9-20-2015,101,5,0,Finland,Singapore,119939.7049,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,940,3,5,5,5,10,53,41,8,5323254,01:38.2,212.795,1,Finished,2015,14,22,Japanese Grand Prix,9-27-2015,111,5,0,Finland,Japan,100438.7547,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,943,6,3,3,3,15,71,68,4,6169630,01:21.6,189.917,1,Finished,2015,17,32,Mexican Grand Prix,11-1-2015,126,4,0,Finland,Mexico,86896.19718,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,948,16,8,8,8,4,57,51,14,6570718,01:32.7,205.886,1,Finished,2016,1,1,Australian Grand Prix,3-20-2016,4,8,0,Finland,Australia,115275.7544,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,950,5,10,10,10,1,56,23,15,6020083,01:41.6,193.225,1,Finished,2016,3,17,Chinese Grand Prix,4-17-2016,7,10,0,Finland,China,107501.4821,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,951,2,4,4,4,12,53,37,6,5612214,01:41.2,208.115,1,Finished,2016,4,71,Russian Grand Prix,5-1-2016,19,9,0,Finland,Russia,105890.8302,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,952,7,5,5,5,10,66,60,8,6145288,01:29.1,188.12,1,Finished,2016,5,4,Spanish Grand Prix,5-15-2016,29,8,0,Finland,Spain,93110.42424,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,954,7,3,3,3,15,70,68,10,5511718,01:16.9,204.055,1,Finished,2016,7,7,Canadian Grand Prix,6-12-2016,44,7,0,Finland,Canada,78738.82857,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,955,8,6,6,6,8,51,50,9,5633252,01:47.6,200.836,1,Finished,2016,8,73,European Grand Prix,6-19-2016,52,7,0,Finland,Europe,110455.9216,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,960,8,8,8,8,4,44,31,12,6351209,01:54.1,220.946,1,Finished,2016,13,13,Belgian Grand Prix,8-28-2016,62,7,0,Finland,Belgium,144345.6591,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,961,5,6,6,6,8,53,46,10,4699104,01:26.7,240.517,1,Finished,2016,14,14,Italian Grand Prix,9-4-2016,70,7,0,Finland,Italy,88662.33962,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,963,11,5,5,5,10,56,53,9,5894358,01:39.2,201.159,1,Finished,2016,16,2,Malaysian Grand Prix,10-2-2016,80,7,0,Finland,Malaysia,105256.3929,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,964,11,10,10,10,1,53,33,15,5301656,01:37.8,213.658,1,Finished,2016,17,22,Japanese Grand Prix,10-9-2016,81,7,0,Finland,Japan,100031.2453,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,966,8,8,8,8,4,71,65,11,6097014,01:23.5,185.472,1,Finished,2016,19,32,Mexican Grand Prix,10-30-2016,85,8,0,Finland,Mexico,85873.43662,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,967,11,11,11,11,0,71,70,4,10906627,01:26.1,180.246,1,Finished,2016,20,18,Brazilian Grand Prix,11-13-2016,85,8,0,Finland,Brazil,153614.4648,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,969,3,3,3,3,15,57,56,2,5062922,01:26.6,220.465,1,Finished,2017,1,1,Australian Grand Prix,3-26-2017,15,3,0,Finland,Australia,88823.19298,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,970,3,6,6,6,8,56,41,3,5904966,01:35.8,204.734,1,Finished,2017,2,17,Chinese Grand Prix,4-9-2017,23,4,0,Finland,China,105445.8214,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,971,1,3,3,3,15,57,33,5,5653771,01:34.1,207.076,1,Finished,2017,3,3,Bahrain Grand Prix,4-16-2017,38,3,0,Finland,Bahrain,99188.96491,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,972,3,1,1,1,25,52,49,3,5288743,01:37.4,216.221,1,Finished,2017,4,71,Russian Grand Prix,4-30-2017,63,3,1,Finland,Russia,101706.5962,Valtteri Bottas,0.333333333
822,Valtteri Bottas,8-28-1989,Finnish,1989,974,3,4,4,4,12,78,22,9,6289857,01:16.4,157.16,1,Finished,2017,6,6,Monaco Grand Prix,5-28-2017,75,3,1,Finland,Monaco,80639.19231,N-A,0.333333333
822,Valtteri Bottas,8-28-1989,Finnish,1989,975,3,2,2,2,18,70,65,5,5604937,01:15.9,206.862,1,Finished,2017,7,7,Canadian Grand Prix,6-11-2017,93,3,1,Finland,Canada,80070.52857,N-A,0.333333333
822,Valtteri Bottas,8-28-1989,Finnish,1989,976,2,2,2,2,18,51,51,3,7439477,01:43.9,207.946,1,Finished,2017,8,73,Azerbaijan Grand Prix,6-25-2017,111,3,1,Finland,Azerbaijan,145872.098,N-A,0.333333333
822,Valtteri Bottas,8-28-1989,Finnish,1989,977,1,1,1,1,25,71,51,5,4908523,01:07.8,229.115,1,Finished,2017,9,70,Austrian Grand Prix,7-9-2017,136,3,2,Finland,Austria,69134.12676,Valtteri Bottas,0.666666667
822,Valtteri Bottas,8-28-1989,Finnish,1989,978,9,2,2,2,18,51,46,3,4901493,01:30.9,233.294,1,Finished,2017,10,9,British Grand Prix,7-16-2017,154,3,2,Finland,United Kingdom,96107.70588,N-A,0.666666667
822,Valtteri Bottas,8-28-1989,Finnish,1989,979,3,3,3,3,15,70,68,6,5999175,01:21.2,194.198,1,Finished,2017,11,11,Hungarian Grand Prix,7-30-2017,169,3,2,Finland,Hungary,85702.5,N-A,0.666666667
822,Valtteri Bottas,8-28-1989,Finnish,1989,980,3,5,5,5,10,44,37,4,5099276,01:47.7,234.071,1,Finished,2017,12,13,Belgian Grand Prix,8-27-2017,179,3,2,Finland,Belgium,115892.6364,N-A,0.666666667
822,Valtteri Bottas,8-28-1989,Finnish,1989,981,4,2,2,2,18,53,53,3,4536783,01:23.5,249.095,1,Finished,2017,13,14,Italian Grand Prix,9-3-2017,197,3,2,Finland,Italy,85599.67925,N-A,0.666666667
822,Valtteri Bottas,8-28-1989,Finnish,1989,982,6,3,3,3,15,58,54,3,7412344,01:45.4,172.989,1,Finished,2017,14,15,Singapore Grand Prix,9-17-2017,212,3,2,Finland,Singapore,127799.0345,N-A,0.666666667
822,Valtteri Bottas,8-28-1989,Finnish,1989,983,5,5,5,5,10,56,44,6,5457311,01:35.3,209.424,1,Finished,2017,15,2,Malaysian Grand Prix,10-1-2017,222,3,2,Finland,Malaysia,97451.98214,N-A,0.666666667
822,Valtteri Bottas,8-28-1989,Finnish,1989,984,6,4,4,4,12,53,50,1,5261774,01:33.1,224.439,1,Finished,2017,16,22,Japanese Grand Prix,10-8-2017,234,3,2,Finland,Japan,99278.75472,N-A,0.666666667
822,Valtteri Bottas,8-28-1989,Finnish,1989,985,3,5,5,5,10,56,54,2,5665958,01:37.8,203.001,1,Finished,2017,17,69,United States Grand Prix,10-22-2017,244,3,2,Finland,United States,101177.8214,N-A,0.666666667
822,Valtteri Bottas,8-28-1989,Finnish,1989,986,4,2,2,2,18,71,70,3,5806230,01:19.4,195.207,1,Finished,2017,18,32,Mexican Grand Prix,10-29-2017,262,3,2,Finland,Mexico,81777.88732,N-A,0.666666667
822,Valtteri Bottas,8-28-1989,Finnish,1989,987,1,2,2,2,18,71,58,5,5489024,01:12.5,214.064,1,Finished,2017,19,18,Brazilian Grand Prix,11-12-2017,280,3,2,Finland,Brazil,77310.19718,N-A,0.666666667
822,Valtteri Bottas,8-28-1989,Finnish,1989,988,1,1,1,1,25,55,52,1,5654062,01:40.7,198.652,1,Finished,2017,20,24,Abu Dhabi Grand Prix,11-26-2017,305,3,3,Finland,United Arab Emirates,102801.1273,Valtteri Bottas,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,989,15,8,8,8,4,58,54,8,5407622,01:27.0,219.386,1,Finished,2018,1,1,Australian Grand Prix,3-25-2018,4,8,0,Finland,Australia,93234.86207,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,990,3,2,2,2,18,57,22,1,5522639,01:33.7,207.842,1,Finished,2018,2,3,Bahrain Grand Prix,4-8-2018,22,3,0,Finland,Bahrain,96888.40351,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,991,3,2,2,2,18,56,50,6,5745274,01:37.0,202.332,1,Finished,2018,3,17,Chinese Grand Prix,4-15-2018,40,3,0,Finland,China,102594.1786,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,993,2,2,2,2,18,66,56,5,5750565,01:19.5,210.85,1,Finished,2018,5,4,Spanish Grand Prix,5-13-2018,58,3,0,Finland,Spain,87129.77273,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,994,5,5,5,5,10,78,21,9,6193629,01:16.3,157.422,1,Finished,2018,6,6,Monaco Grand Prix,5-27-2018,68,4,0,Finland,Monaco,79405.5,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,995,2,2,2,2,18,68,51,3,5318753,01:14.0,212.179,1,Finished,2018,7,7,Canadian Grand Prix,6-10-2018,86,3,0,Finland,Canada,78216.95588,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,996,2,7,7,7,6,53,41,1,5492017,01:34.2,223.201,1,Finished,2018,8,34,French Grand Prix,6-24-2018,92,4,0,Finland,France,103622.9623,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,998,4,4,4,4,12,52,43,4,5258667,01:31.4,232.089,1,Finished,2018,10,9,British Grand Prix,7-8-2018,104,5,0,Finland,United Kingdom,101128.2115,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,999,2,2,2,2,18,67,65,2,5554380,01:15.7,217.461,1,Finished,2018,11,10,German Grand Prix,7-22-2018,122,4,0,Finland,Germany,82901.19403,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1000,2,5,5,5,10,70,39,8,5886427,01:21.7,192.957,1,Finished,2018,12,11,Hungarian Grand Prix,7-29-2018,132,4,0,Finland,Hungary,84091.81429,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1001,19,4,4,4,12,44,32,1,5078081,01:46.3,237.231,1,Finished,2018,13,13,Belgian Grand Prix,8-26-2018,144,4,0,Finland,Belgium,115410.9318,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1002,4,3,3,3,15,53,39,3,4628550,01:22.9,251.544,1,Finished,2018,14,14,Italian Grand Prix,9-2-2018,159,4,0,Finland,Italy,87331.13208,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1003,4,4,4,4,12,61,42,8,6723541,01:44.7,174.052,1,Finished,2018,15,15,Singapore Grand Prix,9-16-2018,171,4,0,Finland,Singapore,110221.9836,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1004,1,2,2,2,18,53,50,1,5247726,01:35.9,219.617,1,Finished,2018,16,71,Russian Grand Prix,9-30-2018,189,3,0,Finland,Russia,99013.69811,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1005,2,2,2,2,18,53,46,3,5249981,01:33.1,224.521,1,Finished,2018,17,22,Japanese Grand Prix,10-7-2018,207,3,0,Finland,Japan,99056.24528,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1006,3,5,5,5,10,56,46,4,5683387,01:38.5,201.551,1,Finished,2018,18,69,United States Grand Prix,10-21-2018,217,4,0,Finland,United States,101489.0536,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1008,3,5,5,5,10,71,65,1,5252009,01:10.5,219.909,1,Finished,2018,20,18,Brazilian Grand Prix,11-11-2018,237,4,0,Finland,Brazil,73971.95775,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1009,2,5,5,5,10,55,42,2,6028339,01:41.0,198.056,1,Finished,2018,21,24,Abu Dhabi Grand Prix,11-25-2018,247,5,0,Finland,United Arab Emirates,109606.1636,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1010,2,1,1,1,26,58,57,1,5127325,01:25.6,223.075,1,Finished,2019,1,1,Australian Grand Prix,3-17-2019,26,1,1,Finland,Australia,88402.15517,Valtteri Bottas,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1011,4,2,2,2,18,57,42,3,5664275,01:34.2,206.808,1,Finished,2019,2,3,Bahrain Grand Prix,3-31-2019,44,1,1,Finland,Bahrain,99373.24561,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1012,1,2,2,2,18,56,38,4,5532902,01:34.9,206.842,1,Finished,2019,3,17,Chinese Grand Prix,4-14-2019,62,2,1,Finland,China,98801.82143,N-A,0.5
822,Valtteri Bottas,8-28-1989,Finnish,1989,1013,1,1,1,1,25,51,50,2,5512942,01:44.0,207.748,1,Finished,2019,4,73,Azerbaijan Grand Prix,4-28-2019,87,1,2,Finland,Azerbaijan,108096.902,Valtteri Bottas,2
822,Valtteri Bottas,8-28-1989,Finnish,1989,1014,1,2,2,2,18,66,55,2,5754517,01:18.7,212.835,1,Finished,2019,5,4,Spanish Grand Prix,5-12-2019,105,2,2,Finland,Spain,87189.65152,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1015,2,3,3,3,15,78,65,2,6211599,01:15.2,159.828,1,Finished,2019,6,6,Monaco Grand Prix,5-26-2019,120,2,2,Finland,Monaco,79635.88462,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1016,6,4,4,4,13,70,69,1,5398127,01:13.1,214.833,1,Finished,2019,7,7,Canadian Grand Prix,6-9-2019,133,2,2,Finland,Canada,77116.1,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1017,2,2,2,2,18,53,43,3,5089254,01:33.6,224.725,1,Finished,2019,8,34,French Grand Prix,6-23-2019,151,2,2,Finland,France,96023.66038,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1018,3,3,3,3,15,71,53,7,4940782,01:08.6,226.716,1,Finished,2019,9,70,Austrian Grand Prix,6-30-2019,166,2,2,Finland,Austria,69588.47887,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1019,1,2,2,2,18,52,47,2,4893380,01:27.4,242.633,1,Finished,2019,10,9,British Grand Prix,7-14-2019,184,2,2,Finland,United Kingdom,94103.46154,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1022,4,3,3,3,15,44,27,2,5038295,01:46.5,236.832,1,Finished,2019,13,13,Belgian Grand Prix,9-1-2019,203,2,2,Finland,Belgium,114506.7045,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1023,3,2,2,2,18,53,47,3,4527500,01:22.9,251.69,1,Finished,2019,14,14,Italian Grand Prix,9-8-2019,221,2,2,Finland,Italy,85424.5283,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1024,5,5,5,5,10,61,58,2,7119786,01:43.5,176.046,1,Finished,2019,15,15,Singapore Grand Prix,9-22-2019,231,2,2,Finland,Singapore,116717.8033,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1025,4,2,2,2,18,53,50,3,5622821,01:36.3,218.58,1,Finished,2019,16,71,Russian Grand Prix,9-29-2019,249,2,2,Finland,Russia,106090.9623,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1026,3,1,1,1,25,52,49,4,4906755,01:31.9,227.571,1,Finished,2019,17,22,Japanese Grand Prix,10-13-2019,274,2,3,Finland,Japan,94360.67308,Valtteri Bottas,1.5
822,Valtteri Bottas,8-28-1989,Finnish,1989,1027,6,3,3,3,15,71,66,5,5812457,01:19.5,194.912,1,Finished,2019,18,32,Mexican Grand Prix,10-27-2019,289,2,3,Finland,Mexico,81865.59155,N-A,1.5
822,Valtteri Bottas,8-28-1989,Finnish,1989,1028,1,1,1,1,25,56,37,2,5635653,01:37.0,204.696,1,Finished,2019,19,69,United States Grand Prix,11-3-2019,314,2,4,Finland,United States,100636.6607,Valtteri Bottas,2
822,Valtteri Bottas,8-28-1989,Finnish,1989,1030,20,4,4,4,12,55,31,2,5690094,01:39.7,200.515,1,Finished,2019,21,24,Abu Dhabi Grand Prix,12-1-2019,326,2,4,Finland,United Arab Emirates,103456.2545,N-A,2
822,Valtteri Bottas,8-28-1989,Finnish,1989,1031,1,1,1,1,25,71,68,2,5455739,01:07.7,229.758,1,Finished,2020,1,70,Austrian Grand Prix,7-5-2020,25,1,1,Finland,Austria,76841.39437,Valtteri Bottas,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1032,4,2,2,2,18,71,62,7,4984402,01:07.5,230.177,1,Finished,2020,2,70,Styrian Grand Prix,7-12-2020,43,1,1,Finland,Austria,70202.84507,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1033,2,3,3,3,15,70,66,2,5781925,01:17.7,203.072,1,Finished,2020,3,11,Hungarian Grand Prix,7-19-2020,58,2,1,Finland,Hungary,82598.92857,N-A,0.5
822,Valtteri Bottas,8-28-1989,Finnish,1989,1034,2,11,11,11,0,52,41,4,5323450,01:29.3,237.58,1,Finished,2020,4,9,British Grand Prix,8-2-2020,58,2,1,Finland,United Kingdom,102374.0385,N-A,0.5
822,Valtteri Bottas,8-28-1989,Finnish,1989,1035,1,3,3,3,15,52,44,4,4801224,01:29.8,236.256,1,Finished,2020,5,9,70th Anniversary Grand Prix,8-9-2020,73,3,1,Finland,United Kingdom,92331.23077,N-A,0.333333333
822,Valtteri Bottas,8-28-1989,Finnish,1989,1036,2,3,3,3,16,66,66,1,5550031,01:18.2,214.343,1,Finished,2020,6,4,Spanish Grand Prix,8-16-2020,89,3,1,Finland,Spain,84091.37879,N-A,0.333333333
822,Valtteri Bottas,8-28-1989,Finnish,1989,1037,2,2,2,2,18,44,27,5,5057209,01:48.0,233.503,1,Finished,2020,7,13,Belgian Grand Prix,8-30-2020,107,3,1,Finland,Belgium,114936.5682,N-A,0.333333333
822,Valtteri Bottas,8-28-1989,Finnish,1989,1038,2,5,5,5,10,53,51,5,6433164,01:24.0,248.386,1,Finished,2020,8,14,Italian Grand Prix,9-6-2020,117,2,1,Finland,Italy,121380.4528,N-A,0.5
822,Valtteri Bottas,8-28-1989,Finnish,1989,1039,2,2,2,2,18,59,53,2,8379940,01:19.4,237.712,1,Finished,2020,9,76,Tuscan Grand Prix,9-13-2020,135,2,1,Finland,Italy,142032.8814,N-A,0.5
822,Valtteri Bottas,8-28-1989,Finnish,1989,1040,3,1,1,1,26,53,51,1,5640364,01:37.0,216.972,1,Finished,2020,10,71,Russian Grand Prix,9-27-2020,161,2,2,Finland,Russia,106421.9623,Valtteri Bottas,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1042,2,2,2,2,18,66,66,2,5422420,01:19.3,211.113,1,Finished,2020,12,75,Portuguese Grand Prix,10-25-2020,179,2,2,Finland,Portugal,82157.87879,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1043,1,2,2,2,18,63,63,2,5318213,01:15.9,232.831,1,Finished,2020,13,21,Emilia Romagna Grand Prix,11-1-2020,197,2,2,Finland,Italy,84416.07937,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1045,2,8,8,8,4,57,28,4,10807195,01:33.4,208.706,1,Finished,2020,15,3,Bahrain Grand Prix,11-29-2020,201,2,2,Finland,Bahrain,126442.0175,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1046,1,8,8,8,4,87,60,2,5490503,00:56.6,225.497,1,Finished,2020,16,3,Sakhir Grand Prix,12-6-2020,205,2,2,Finland,Bahrain,63109.22989,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1047,2,2,2,2,18,55,40,3,5804621,01:41.1,197.707,1,Finished,2020,17,24,Abu Dhabi Grand Prix,12-13-2020,223,2,2,Finland,United Arab Emirates,105538.5636,N-A,1
822,Valtteri Bottas,8-28-1989,Finnish,1989,1052,3,3,3,3,16,56,56,1,5561280,01:32.1,211.566,1,Finished,2021,1,3,Bahrain Grand Prix,3-28-2021,16,3,0,Finland,Bahrain,99308.57143,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1054,1,3,3,3,16,66,65,1,5704951,01:19.9,209.738,1,Finished,2021,3,75,Portuguese Grand Prix,5-2-2021,32,4,0,Finland,Portugal,86438.65152,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1055,3,3,3,3,15,66,65,2,5614290,01:19.4,211.884,1,Finished,2021,4,4,Spanish Grand Prix,5-9-2021,47,3,0,Finland,Spain,85065,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1057,10,12,12,12,0,51,43,12,8027674,01:45.7,204.521,1,Finished,2021,6,73,Azerbaijan Grand Prix,6-6-2021,47,6,0,Finland,Azerbaijan,157405.3725,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1058,5,3,3,3,15,71,43,5,4985832,01:08.6,226.537,1,Finished,2021,8,70,Styrian Grand Prix,6-27-2021,74,5,0,Finland,Austria,70222.98592,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1059,3,4,4,4,12,53,19,3,5260388,01:37.0,216.905,1,Finished,2021,7,34,French Grand Prix,6-20-2021,59,5,0,Finland,France,99252.60377,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1060,5,2,2,2,18,71,52,6,5052516,01:08.4,227.349,1,Finished,2021,9,70,Austrian Grand Prix,7-4-2021,92,5,0,Finland,Austria,71162.19718,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1061,3,3,3,3,15,52,45,4,7114409,01:30.5,234.275,1,Finished,2021,10,9,British Grand Prix,7-18-2021,108,4,0,Finland,United Kingdom,136815.5577,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1064,3,3,3,3,15,72,69,2,5461855,01:12.5,211.338,1,Finished,2021,13,39,Dutch Grand Prix,9-5-2021,123,3,0,Finland,Netherlands,75859.09722,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1065,19,3,3,3,15,53,34,2,4919286,01:24.8,245.85,1,Finished,2021,14,14,Italian Grand Prix,9-12-2021,141,3,0,Finland,Italy,92816.71698,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1066,16,5,5,5,10,53,31,3,5508534,01:38.2,214.352,1,Finished,2021,15,71,Russian Grand Prix,9-26-2021,151,3,0,Finland,Russia,103934.6038,N-A,0
822,Valtteri Bottas,8-28-1989,Finnish,1989,1067,1,1,1,1,26,58,58,1,5464103,01:30.4,212.5,1,Finished,2021,16,5,Turkish Grand Prix,10-10-2021,177,3,1,Finland,Turkey,94208.67241,Valtteri Bottas,0.333333333
822,Valtteri Bottas,8-28-1989,Finnish,1989,1069,9,6,6,6,8,56,41,6,5756680,01:40.1,198.176,1,Finished,2021,17,69,United States Grand Prix,10-24-2021,185,3,1,Finland,United States,102797.8571,N-A,0.333333333
822,Valtteri Bottas,8-28-1989,Finnish,1989,1071,1,3,3,3,15,71,49,4,5556427,01:12.5,213.887,1,Finished,2021,19,18,São Paulo Grand Prix,11-14-2021,203,3,1,Finland,Brazil,78259.53521,N-A,0.333333333
