driverId,raceId,grid,position,positionText,positionOrder,points,laps,fastestLap,rank,race_ms,fastestLapTime,fastestLapSpeed,statusId
103,322,11,\N,R,24,0,13,\N,\N,\N,\N,\N,6
129,322,21,\N,R,25,0,8,\N,\N,\N,\N,\N,4
110,322,9,\N,R,26,0,0,\N,\N,\N,\N,\N,4
140,322,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
109,322,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
122,322,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
127,322,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
99,322,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
90,322,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
92,322,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
149,322,0,\N,F,34,0,0,\N,\N,\N,\N,\N,97
150,322,0,\N,F,35,0,0,\N,\N,\N,\N,\N,97
119,323,3,1,1,1,9,61,\N,\N,5455478,\N,\N,1
77,323,2,2,2,2,6,61,\N,\N,5460595,\N,\N,1
145,323,9,3,3,3,4,61,\N,\N,5461718,\N,\N,1
117,323,6,4,4,4,3,61,\N,\N,5462321,\N,\N,1
137,323,8,5,5,5,2,61,\N,\N,5508590,\N,\N,1
55,323,7,6,6,6,1,60,\N,\N,\N,\N,\N,11
118,323,10,7,7,7,0,60,\N,\N,\N,\N,\N,11
151,323,11,8,8,8,0,60,\N,\N,\N,\N,\N,11
112,323,16,9,9,9,0,60,\N,\N,\N,\N,\N,11
78,323,20,10,10,10,0,59,\N,\N,\N,\N,\N,12
147,323,26,11,11,11,0,59,\N,\N,\N,\N,\N,12
109,323,25,12,12,12,0,59,\N,\N,\N,\N,\N,12
103,323,13,13,13,13,0,56,\N,\N,\N,\N,\N,8
129,323,22,\N,R,14,0,52,\N,\N,\N,\N,\N,36
95,323,5,\N,R,15,0,38,\N,\N,\N,\N,\N,5
148,323,23,\N,R,16,0,35,\N,\N,\N,\N,\N,5
131,323,14,\N,R,17,0,31,\N,\N,\N,\N,\N,23
110,323,17,\N,R,18,0,29,\N,\N,\N,\N,\N,36
127,323,12,\N,R,19,0,24,\N,\N,\N,\N,\N,10
123,323,4,\N,R,20,0,17,\N,\N,\N,\N,\N,5
88,323,15,\N,R,21,0,17,\N,\N,\N,\N,\N,8
102,323,1,\N,R,22,0,3,\N,\N,\N,\N,\N,36
139,323,21,\N,R,23,0,2,\N,\N,\N,\N,\N,20
122,323,18,\N,R,24,0,0,\N,\N,\N,\N,\N,4
138,323,19,\N,R,25,0,0,\N,\N,\N,\N,\N,4
90,323,24,\N,R,26,0,0,\N,\N,\N,\N,\N,37
94,323,0,\N,W,27,0,0,\N,\N,\N,\N,\N,3
133,323,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
105,323,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
101,323,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
92,323,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
149,323,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
152,323,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
99,323,0,\N,F,34,0,0,\N,\N,\N,\N,\N,97
114,323,0,\N,F,35,0,0,\N,\N,\N,\N,\N,97
102,324,1,1,1,1,9,78,\N,\N,6766982,\N,\N,1
55,324,3,2,2,2,6,78,\N,\N,6768069,\N,\N,1
77,324,5,3,3,3,4,78,\N,\N,6769055,\N,\N,1
123,324,6,4,4,4,3,77,\N,\N,\N,\N,\N,11
133,324,22,5,5,5,2,76,\N,\N,\N,\N,\N,12
103,324,24,6,6,6,1,76,\N,\N,\N,\N,\N,12
148,324,20,7,7,7,0,72,\N,\N,\N,\N,\N,4
118,324,13,\N,R,8,0,66,\N,\N,\N,\N,\N,20
95,324,7,\N,R,9,0,63,\N,\N,\N,\N,\N,84
147,324,19,\N,R,10,0,52,\N,\N,\N,\N,\N,6
109,324,26,\N,R,11,0,52,\N,\N,\N,\N,\N,6
112,324,18,\N,R,12,0,47,\N,\N,\N,\N,\N,6
119,324,4,\N,R,13,0,41,\N,\N,\N,\N,\N,99
110,324,12,\N,R,14,0,38,\N,\N,\N,\N,\N,5
138,324,21,\N,R,15,0,36,\N,\N,\N,\N,\N,20
117,324,2,\N,R,16,0,30,\N,\N,\N,\N,\N,84
145,324,16,\N,R,17,0,20,\N,\N,\N,\N,\N,6
101,324,25,\N,R,18,0,16,\N,\N,\N,\N,\N,7
122,324,23,\N,R,19,0,13,\N,\N,\N,\N,\N,23
78,324,17,\N,R,20,0,12,\N,\N,\N,\N,\N,24
88,324,15,\N,R,21,0,11,\N,\N,\N,\N,\N,38
94,324,8,\N,R,22,0,7,\N,\N,\N,\N,\N,10
151,324,11,\N,R,23,0,6,\N,\N,\N,\N,\N,6
131,324,14,\N,R,24,0,3,\N,\N,\N,\N,\N,7
139,324,9,\N,R,25,0,0,\N,\N,\N,\N,\N,5
137,324,10,\N,D,26,0,34,\N,\N,\N,\N,\N,2
105,324,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
129,324,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
127,324,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
90,324,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
99,324,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
114,324,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
149,324,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
92,324,0,\N,F,34,0,0,\N,\N,\N,\N,\N,97
152,324,0,\N,F,35,0,0,\N,\N,\N,\N,\N,97
102,325,1,1,1,1,9,70,\N,\N,6176400,\N,\N,1
137,325,5,2,2,2,6,70,\N,\N,6186897,\N,\N,1
95,325,7,3,3,3,4,70,\N,\N,6189785,\N,\N,1
77,325,2,4,4,4,3,70,\N,\N,6191254,\N,\N,1
117,325,3,5,5,5,2,70,\N,\N,6192220,\N,\N,1
118,325,11,6,6,6,1,68,\N,\N,\N,\N,\N,12
131,325,10,7,7,7,0,68,\N,\N,\N,\N,\N,12
133,325,26,8,8,8,0,68,\N,\N,\N,\N,\N,12
103,325,23,9,9,9,0,67,\N,\N,\N,\N,\N,13
122,325,24,10,10,10,0,67,\N,\N,\N,\N,\N,13
138,325,13,11,11,11,0,67,\N,\N,\N,\N,\N,13
88,325,18,12,12,12,0,66,\N,\N,\N,\N,\N,14
129,325,15,13,13,13,0,65,\N,\N,\N,\N,\N,15
151,325,12,\N,R,14,0,57,\N,\N,\N,\N,\N,5
148,325,21,\N,R,15,0,53,\N,\N,\N,\N,\N,5
110,325,25,\N,R,16,0,50,\N,\N,\N,\N,\N,6
109,325,22,\N,R,17,0,46,\N,\N,\N,\N,\N,5
119,325,9,\N,R,18,0,44,\N,\N,\N,\N,\N,23
112,325,17,\N,R,19,0,34,\N,\N,\N,\N,\N,5
55,325,8,\N,R,20,0,26,\N,\N,\N,\N,\N,20
145,325,4,\N,R,21,0,21,\N,\N,\N,\N,\N,20
123,325,6,\N,R,22,0,19,\N,\N,\N,\N,\N,4
78,325,20,\N,R,23,0,18,\N,\N,\N,\N,\N,4
139,325,19,\N,R,24,0,11,\N,\N,\N,\N,\N,4
105,325,14,\N,R,25,0,11,\N,\N,\N,\N,\N,4
94,325,16,\N,R,26,0,0,\N,\N,\N,\N,\N,20
90,325,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
127,325,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
147,325,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
101,325,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
99,325,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
114,325,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
92,325,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
149,325,0,\N,F,34,0,0,\N,\N,\N,\N,\N,97
152,325,0,\N,F,35,0,0,\N,\N,\N,\N,\N,97
117,326,13,1,1,1,9,69,\N,\N,5555783,\N,\N,1
95,326,4,2,2,2,6,69,\N,\N,5581134,\N,\N,1
77,326,1,3,3,3,4,69,\N,\N,5581313,\N,\N,1
145,326,14,4,4,4,3,69,\N,\N,5596882,\N,\N,1
123,326,5,5,5,5,2,69,\N,\N,5602452,\N,\N,1
137,326,8,6,6,6,1,69,\N,\N,5602726,\N,\N,1
55,326,6,7,7,7,0,69,\N,\N,5604860,\N,\N,1
151,326,12,8,8,8,0,69,\N,\N,5621925,\N,\N,1
119,326,2,9,9,9,0,69,\N,\N,5625701,\N,\N,1
118,326,11,10,10,10,0,68,\N,\N,\N,\N,\N,11
131,326,10,11,11,11,0,68,\N,\N,\N,\N,\N,11
94,326,7,12,12,12,0,68,\N,\N,\N,\N,\N,11
110,326,15,13,13,13,0,68,\N,\N,\N,\N,\N,11
147,326,16,14,14,14,0,67,\N,\N,\N,\N,\N,12
148,326,23,15,15,15,0,67,\N,\N,\N,\N,\N,12
78,326,24,16,16,16,0,67,\N,\N,\N,\N,\N,12
105,326,17,17,17,17,0,66,\N,\N,\N,\N,\N,13
112,326,22,18,18,18,0,66,\N,\N,\N,\N,\N,13
129,326,20,19,19,19,0,65,\N,\N,\N,\N,\N,14
102,326,3,20,20,20,0,63,\N,\N,\N,\N,\N,27
109,326,26,\N,R,21,0,26,\N,\N,\N,\N,\N,5
103,326,25,\N,R,22,0,12,\N,\N,\N,\N,\N,23
88,326,19,\N,R,23,0,11,\N,\N,\N,\N,\N,4
138,326,9,\N,R,24,0,11,\N,\N,\N,\N,\N,4
101,326,21,\N,R,25,0,11,\N,\N,\N,\N,\N,10
139,326,18,\N,R,26,0,10,\N,\N,\N,\N,\N,5
90,326,0,\N,D,27,0,0,\N,\N,\N,\N,\N,2
122,326,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
127,326,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
133,326,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
114,326,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
99,326,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
92,326,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
149,326,0,\N,F,34,0,0,\N,\N,\N,\N,\N,97
152,326,0,\N,F,35,0,0,\N,\N,\N,\N,\N,97
117,327,4,1,1,1,9,80,\N,\N,5609606,\N,\N,1
122,327,7,2,2,2,6,80,\N,\N,5618232,\N,\N,1
102,327,3,3,3,3,4,80,\N,\N,5621212,\N,\N,1
137,327,9,4,4,4,3,80,\N,\N,5650813,\N,\N,1
77,327,2,5,5,5,2,80,\N,\N,5651825,\N,\N,1
119,327,6,6,6,6,1,80,\N,\N,5678957,\N,\N,1
88,327,14,7,7,7,0,79,\N,\N,\N,\N,\N,11
103,327,11,8,8,8,0,79,\N,\N,\N,\N,\N,11
112,327,12,9,9,9,0,79,\N,\N,\N,\N,\N,11
105,327,18,10,10,10,0,79,\N,\N,\N,\N,\N,11
118,327,16,11,11,11,0,79,\N,\N,\N,\N,\N,11
151,327,17,12,12,12,0,79,\N,\N,\N,\N,\N,11
131,327,20,13,13,13,0,78,\N,\N,\N,\N,\N,12
78,327,19,14,14,14,0,78,\N,\N,\N,\N,\N,12
101,327,25,15,15,15,0,77,\N,\N,\N,\N,\N,13
145,327,5,16,16,16,0,75,\N,\N,\N,\N,\N,10
114,327,26,17,17,17,0,75,\N,\N,\N,\N,\N,15
95,327,1,18,18,18,0,72,\N,\N,\N,\N,\N,5
110,327,21,\N,D,19,0,78,\N,\N,\N,\N,\N,2
138,327,15,\N,R,20,0,63,\N,\N,\N,\N,\N,6
127,327,10,\N,R,21,0,58,\N,\N,\N,\N,\N,5
94,327,23,\N,R,22,0,40,\N,\N,\N,\N,\N,10
55,327,13,\N,R,23,0,23,\N,\N,\N,\N,\N,24
133,327,22,\N,R,24,0,22,\N,\N,\N,\N,\N,22
123,327,8,\N,R,25,0,7,\N,\N,\N,\N,\N,5
139,327,24,\N,R,26,0,7,\N,\N,\N,\N,\N,23
147,327,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
99,327,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
148,327,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
109,327,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
129,327,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
90,327,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
149,327,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
92,327,0,\N,F,34,0,0,\N,\N,\N,\N,\N,97
152,327,0,\N,F,35,0,0,\N,\N,\N,\N,\N,97
117,328,5,1,1,1,9,64,\N,\N,4710999,\N,\N,1
123,328,4,2,2,2,6,64,\N,\N,4750091,\N,\N,1
102,328,2,3,3,3,4,64,\N,\N,4754087,\N,\N,1
103,328,8,4,4,4,3,64,\N,\N,4786301,\N,\N,1
137,328,11,5,5,5,2,64,\N,\N,4795002,\N,\N,1
88,328,9,6,6,6,1,63,\N,\N,\N,\N,\N,11
133,328,17,7,7,7,0,63,\N,\N,\N,\N,\N,11
55,328,6,8,8,8,0,63,\N,\N,\N,\N,\N,11
131,328,20,9,9,9,0,62,\N,\N,\N,\N,\N,12
78,328,21,10,10,10,0,62,\N,\N,\N,\N,\N,12
139,328,19,11,11,11,0,62,\N,\N,\N,\N,\N,12
147,328,24,12,12,12,0,62,\N,\N,\N,\N,\N,12
112,328,22,13,13,13,0,61,\N,\N,\N,\N,\N,13
77,328,3,14,14,14,0,60,\N,\N,\N,\N,\N,37
95,328,1,\N,R,15,0,55,\N,\N,\N,\N,\N,6
122,328,10,\N,R,16,0,48,\N,\N,\N,\N,\N,95
151,328,14,\N,R,17,0,48,\N,\N,\N,\N,\N,5
118,328,16,\N,R,18,0,46,\N,\N,\N,\N,\N,5
99,328,26,\N,R,19,0,41,\N,\N,\N,\N,\N,5
105,328,25,\N,R,20,0,37,\N,\N,\N,\N,\N,5
119,328,7,\N,R,21,0,26,\N,\N,\N,\N,\N,83
138,328,12,\N,R,22,0,20,\N,\N,\N,\N,\N,10
145,328,13,\N,R,23,0,15,\N,\N,\N,\N,\N,4
110,328,23,\N,R,24,0,12,\N,\N,\N,\N,\N,69
94,328,18,\N,R,25,0,3,\N,\N,\N,\N,\N,91
127,328,15,\N,W,26,0,0,\N,\N,\N,\N,\N,48
129,328,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
101,328,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
109,328,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
148,328,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
90,328,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
114,328,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
149,328,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
92,328,0,\N,F,34,0,0,\N,\N,\N,\N,\N,97
152,328,0,\N,F,35,0,0,\N,\N,\N,\N,\N,97
102,329,1,1,1,1,9,45,\N,\N,4847164,\N,\N,1
145,329,9,2,2,2,6,45,\N,\N,4853684,\N,\N,1
77,329,2,3,3,3,4,45,\N,\N,4855717,\N,\N,1
117,329,3,4,4,4,3,45,\N,\N,4892434,\N,\N,1
119,329,5,5,5,5,2,45,\N,\N,4895192,\N,\N,1
123,329,6,6,6,6,1,45,\N,\N,4928655,\N,\N,1
122,329,10,7,7,7,0,44,\N,\N,\N,\N,\N,11
118,329,16,8,8,8,0,44,\N,\N,\N,\N,\N,11
133,329,18,9,9,9,0,44,\N,\N,\N,\N,\N,11
78,329,22,10,10,10,0,43,\N,\N,\N,\N,\N,12
55,329,8,11,11,11,0,40,\N,\N,\N,\N,\N,7
109,329,25,\N,N,12,0,39,\N,\N,\N,\N,\N,62
103,329,12,\N,R,13,0,35,\N,\N,\N,\N,\N,48
88,329,11,\N,R,14,0,33,\N,\N,\N,\N,\N,8
138,329,13,\N,R,15,0,24,\N,\N,\N,\N,\N,5
137,329,7,\N,R,16,0,23,\N,\N,\N,\N,\N,5
94,329,15,\N,R,17,0,20,\N,\N,\N,\N,\N,5
148,329,26,\N,R,18,0,19,\N,\N,\N,\N,\N,20
95,329,4,\N,R,19,0,15,\N,\N,\N,\N,\N,41
127,329,14,\N,R,20,0,12,\N,\N,\N,\N,\N,5
101,329,21,\N,R,21,0,12,\N,\N,\N,\N,\N,5
105,329,19,\N,R,22,0,10,\N,\N,\N,\N,\N,5
151,329,20,\N,R,23,0,1,\N,\N,\N,\N,\N,8
131,329,17,\N,R,24,0,0,\N,\N,\N,\N,\N,8
139,329,23,\N,R,25,0,0,\N,\N,\N,\N,\N,4
112,329,24,\N,D,26,0,0,\N,\N,\N,\N,\N,2
129,329,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
147,329,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
114,329,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
110,329,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
99,329,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
90,329,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
92,329,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
149,329,0,\N,F,34,0,0,\N,\N,\N,\N,\N,97
152,329,0,\N,F,35,0,0,\N,\N,\N,\N,\N,97
123,330,1,1,1,1,9,77,\N,\N,6570597,\N,\N,1
102,330,4,2,2,2,6,77,\N,\N,6570885,\N,\N,1
137,330,9,3,3,3,4,77,\N,\N,6598490,\N,\N,1
119,330,2,4,4,4,3,77,\N,\N,6602430,\N,\N,1
118,330,11,5,5,5,2,77,\N,\N,6644841,\N,\N,1
103,330,12,6,6,6,1,77,\N,\N,6654905,\N,\N,1
151,330,18,7,7,7,0,76,\N,\N,\N,\N,\N,11
127,330,17,8,8,8,0,76,\N,\N,\N,\N,\N,11
133,330,26,9,9,9,0,76,\N,\N,\N,\N,\N,11
139,330,13,10,10,10,0,76,\N,\N,\N,\N,\N,11
78,330,25,11,11,11,0,76,\N,\N,\N,\N,\N,11
105,330,22,12,12,12,0,75,\N,\N,\N,\N,\N,12
99,330,24,13,13,13,0,74,\N,\N,\N,\N,\N,13
112,330,21,14,14,14,0,74,\N,\N,\N,\N,\N,13
147,330,23,15,15,15,0,74,\N,\N,\N,\N,\N,13
77,330,3,16,16,16,0,72,\N,\N,\N,\N,\N,4
95,330,5,17,17,17,0,71,\N,\N,\N,\N,\N,4
145,330,7,\N,R,18,0,64,\N,\N,\N,\N,\N,4
122,330,16,\N,R,19,0,56,\N,\N,\N,\N,\N,6
88,330,19,\N,R,20,0,37,\N,\N,\N,\N,\N,5
117,330,8,\N,R,21,0,36,\N,\N,\N,\N,\N,6
55,330,6,\N,R,22,0,36,\N,\N,\N,\N,\N,4
131,330,20,\N,R,23,0,35,\N,\N,\N,\N,\N,5
94,330,14,\N,R,24,0,35,\N,\N,\N,\N,\N,4
110,330,10,\N,R,25,0,22,\N,\N,\N,\N,\N,5
138,330,15,\N,R,26,0,9,\N,\N,\N,\N,\N,23
114,330,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
101,330,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
109,330,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
148,330,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
129,330,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
92,330,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
90,330,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
149,330,0,\N,F,34,0,0,\N,\N,\N,\N,\N,97
152,330,0,\N,F,35,0,0,\N,\N,\N,\N,\N,97
102,331,1,1,1,1,9,44,\N,\N,5191997,\N,\N,1
117,331,3,2,2,2,6,44,\N,\N,5195547,\N,\N,1
77,331,2,3,3,3,4,44,\N,\N,5220459,\N,\N,1
145,331,6,4,4,4,3,44,\N,\N,5241334,\N,\N,1
137,331,8,5,5,5,2,44,\N,\N,5281647,\N,\N,1
127,331,14,6,6,6,1,44,\N,\N,5300848,\N,\N,1
122,331,12,7,7,7,0,43,\N,\N,\N,\N,\N,11
55,331,9,8,8,8,0,43,\N,\N,\N,\N,\N,11
103,331,15,9,9,9,0,43,\N,\N,\N,\N,\N,11
133,331,19,10,10,10,0,43,\N,\N,\N,\N,\N,11
118,331,18,11,11,11,0,43,\N,\N,\N,\N,\N,11
151,331,22,12,12,12,0,43,\N,\N,\N,\N,\N,11
105,331,26,13,13,13,0,43,\N,\N,\N,\N,\N,11
78,331,21,14,14,14,0,42,\N,\N,\N,\N,\N,12
94,331,16,15,15,15,0,42,\N,\N,\N,\N,\N,12
129,331,23,16,16,16,0,42,\N,\N,\N,\N,\N,12
131,331,13,17,17,17,0,39,\N,\N,\N,\N,\N,5
101,331,24,\N,R,18,0,36,\N,\N,\N,\N,\N,10
110,331,20,\N,R,19,0,27,\N,\N,\N,\N,\N,5
123,331,4,\N,R,20,0,21,\N,\N,\N,\N,\N,7
95,331,5,\N,R,21,0,19,\N,\N,\N,\N,\N,64
119,331,7,\N,R,22,0,18,\N,\N,\N,\N,\N,6
139,331,17,\N,R,23,0,5,\N,\N,\N,\N,\N,47
138,331,10,\N,R,24,0,4,\N,\N,\N,\N,\N,5
88,331,11,\N,R,25,0,0,\N,\N,\N,\N,\N,3
147,331,25,\N,R,26,0,0,\N,\N,\N,\N,\N,3
112,331,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
99,331,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
114,331,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
92,331,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
90,331,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
149,331,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
152,331,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
102,332,1,1,1,1,9,53,\N,\N,4677878,\N,\N,1
117,332,2,2,2,2,6,53,\N,\N,4683932,\N,\N,1
77,332,3,3,3,3,4,53,\N,\N,4685282,\N,\N,1
95,332,4,4,4,4,3,53,\N,\N,4734097,\N,\N,1
119,332,7,5,5,5,2,52,\N,\N,4763152,\N,\N,1
138,332,14,6,6,6,1,52,\N,\N,\N,\N,\N,11
137,332,9,7,7,7,0,52,\N,\N,\N,\N,\N,11
145,332,8,8,8,8,0,52,\N,\N,\N,\N,\N,11
133,332,21,9,9,9,0,51,\N,\N,\N,\N,\N,12
110,332,25,10,10,10,0,51,\N,\N,\N,\N,\N,12
78,332,26,11,11,11,0,51,\N,\N,\N,\N,\N,12
105,332,22,12,12,12,0,50,\N,\N,\N,\N,\N,20
112,332,20,13,13,13,0,50,\N,\N,\N,\N,\N,13
114,332,24,\N,N,14,0,45,\N,\N,\N,\N,\N,62
122,332,16,\N,R,15,0,36,\N,\N,\N,\N,\N,5
88,332,18,\N,R,16,0,36,\N,\N,\N,\N,\N,10
129,332,23,\N,R,17,0,27,\N,\N,\N,\N,\N,67
127,332,10,\N,R,18,0,24,\N,\N,\N,\N,\N,5
131,332,17,\N,R,19,0,21,\N,\N,\N,\N,\N,5
123,332,6,\N,R,20,0,18,\N,\N,\N,\N,\N,22
118,332,12,\N,R,21,0,15,\N,\N,\N,\N,\N,8
139,332,19,\N,R,22,0,14,\N,\N,\N,\N,\N,20
151,332,11,\N,R,23,0,13,\N,\N,\N,\N,\N,5
103,332,13,\N,R,24,0,10,\N,\N,\N,\N,\N,8
94,332,15,\N,R,25,0,7,\N,\N,\N,\N,\N,22
55,332,5,\N,R,26,0,4,\N,\N,\N,\N,\N,20
99,332,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
147,332,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
101,332,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
92,332,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
90,332,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
149,332,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
152,332,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
95,333,1,1,1,1,9,61,\N,\N,4931014,\N,\N,1
102,333,3,2,2,2,6,61,\N,\N,4933822,\N,\N,1
117,333,2,3,3,3,4,61,\N,\N,4935203,\N,\N,1
77,333,4,4,4,4,3,61,\N,\N,4936910,\N,\N,1
137,333,6,5,5,5,2,61,\N,\N,4988432,\N,\N,1
145,333,9,6,6,6,1,61,\N,\N,4989263,\N,\N,1
119,333,5,7,7,7,0,60,\N,\N,\N,\N,\N,11
55,333,8,8,8,8,0,60,\N,\N,\N,\N,\N,11
105,333,19,9,9,9,0,60,\N,\N,\N,\N,\N,11
78,333,22,10,10,10,0,59,\N,\N,\N,\N,\N,12
94,333,16,11,11,11,0,59,\N,\N,\N,\N,\N,12
127,333,14,12,12,12,0,59,\N,\N,\N,\N,\N,12
133,333,17,13,13,13,0,58,\N,\N,\N,\N,\N,3
88,333,11,14,14,14,0,58,\N,\N,\N,\N,\N,3
139,333,13,15,15,15,0,58,\N,\N,\N,\N,\N,13
112,333,20,\N,R,16,0,52,\N,\N,\N,\N,\N,3
101,333,25,\N,R,17,0,52,\N,\N,\N,\N,\N,6
122,333,12,\N,R,18,0,51,\N,\N,\N,\N,\N,5
123,333,7,\N,R,19,0,30,\N,\N,\N,\N,\N,5
103,333,10,\N,R,20,0,24,\N,\N,\N,\N,\N,6
131,333,23,\N,R,21,0,21,\N,\N,\N,\N,\N,6
151,333,15,\N,R,22,0,14,\N,\N,\N,\N,\N,91
118,333,21,\N,R,23,0,5,\N,\N,\N,\N,\N,37
114,333,24,\N,R,24,0,3,\N,\N,\N,\N,\N,86
110,333,18,\N,R,25,0,0,\N,\N,\N,\N,\N,20
138,333,0,\N,W,26,0,0,\N,\N,\N,\N,\N,54
129,333,0,\N,F,27,0,0,\N,\N,\N,\N,\N,81
147,333,0,\N,F,28,0,0,\N,\N,\N,\N,\N,81
99,333,0,\N,F,29,0,0,\N,\N,\N,\N,\N,81
92,333,0,\N,F,30,0,0,\N,\N,\N,\N,\N,81
90,333,0,\N,F,31,0,0,\N,\N,\N,\N,\N,97
149,333,0,\N,F,32,0,0,\N,\N,\N,\N,\N,97
152,333,0,\N,F,33,0,0,\N,\N,\N,\N,\N,97
117,334,2,1,1,1,9,73,\N,\N,6481461,\N,\N,1
95,334,3,2,2,2,6,73,\N,\N,6503525,\N,\N,1
145,334,9,3,3,3,4,73,\N,\N,6516335,\N,\N,1
123,334,7,4,4,4,3,73,\N,\N,6524757,\N,\N,1
119,334,6,5,5,5,2,73,\N,\N,6538991,\N,\N,1
88,334,15,6,6,6,1,73,\N,\N,6545189,\N,\N,1
78,334,20,7,7,7,0,72,\N,\N,\N,\N,\N,11
127,334,12,8,8,8,0,72,\N,\N,\N,\N,\N,11
114,334,23,9,9,9,0,72,\N,\N,\N,\N,\N,11
105,334,25,10,10,10,0,71,\N,\N,\N,\N,\N,12
118,334,10,\N,R,11,0,63,\N,\N,\N,\N,\N,6
122,334,19,\N,R,12,0,59,\N,\N,\N,\N,\N,68
77,334,5,\N,R,13,0,56,\N,\N,\N,\N,\N,4
102,334,1,\N,R,14,0,53,\N,\N,\N,\N,\N,21
137,334,8,\N,R,15,0,47,\N,\N,\N,\N,\N,84
110,334,17,\N,R,16,0,47,\N,\N,\N,\N,\N,5
129,334,21,\N,R,17,0,45,\N,\N,\N,\N,\N,67
94,334,11,\N,R,18,0,41,\N,\N,\N,\N,\N,20
112,334,13,\N,R,19,0,22,\N,\N,\N,\N,\N,20
103,334,18,\N,R,20,0,20,\N,\N,\N,\N,\N,6
138,334,14,\N,R,21,0,13,\N,\N,\N,\N,\N,20
