,driverId,raceId,grid,position,positionText,positionOrder,points,laps,fastestLap,rank,race_ms,fastestLapTime,fastestLapSpeed,statusId
2150,18,121,7,\N,R,17,0.0,24,\N,\N,\N,\N,\N,6
2151,43,121,12,\N,R,18,0.0,3,\N,\N,\N,\N,\N,27
2152,51,121,15,\N,R,19,0.0,2,\N,\N,\N,\N,\N,6
2153,15,121,6,\N,R,20,0.0,0,\N,\N,\N,\N,\N,9
2154,30,122,7,1,1,1,10.0,73,\N,\N,5615997,\N,\N,1
2155,8,122,1,2,2,2,8.0,73,\N,\N,5634255,\N,\N,1
2156,49,122,15,3,3,3,6.0,73,\N,\N,5653961,\N,\N,1
2157,15,122,10,4,4,4,5.0,73,\N,\N,5664326,\N,\N,1
2158,2,122,13,5,5,5,4.0,73,\N,\N,5672400,\N,\N,1
2159,31,122,4,6,6,6,3.0,72,\N,\N,\N,\N,\N,11
2160,21,122,17,7,7,7,2.0,72,\N,\N,\N,\N,\N,11
2161,51,122,16,8,8,8,1.0,71,\N,\N,\N,\N,\N,12
2162,43,122,9,9,9,9,0.0,71,\N,\N,\N,\N,\N,12
2163,50,122,19,10,10,10,0.0,69,\N,\N,\N,\N,\N,14
2164,53,122,20,11,11,11,0.0,69,\N,\N,\N,\N,\N,14
2165,35,122,12,\N,R,12,0.0,63,\N,\N,\N,\N,\N,5
2166,52,122,18,\N,R,13,0.0,48,\N,\N,\N,\N,\N,20
2167,14,122,8,\N,R,14,0.0,45,\N,\N,\N,\N,\N,6
2168,4,122,6,\N,R,15,0.0,44,\N,\N,\N,\N,\N,5
2169,18,122,11,\N,R,16,0.0,41,\N,\N,\N,\N,\N,5
2170,44,122,3,\N,R,17,0.0,27,\N,\N,\N,\N,\N,3
2171,17,122,14,\N,R,18,0.0,21,\N,\N,\N,\N,\N,3
2172,23,122,5,\N,R,19,0.0,21,\N,\N,\N,\N,\N,3
2173,22,122,2,\N,R,20,0.0,2,\N,\N,\N,\N,\N,4
2174,22,123,1,1,1,1,10.0,53,\N,\N,5111743,\N,\N,1
2175,8,123,8,2,2,2,8.0,53,\N,\N,5122828,\N,\N,1
2176,14,123,7,3,3,3,6.0,53,\N,\N,5123357,\N,\N,1
2177,18,123,9,4,4,4,5.0,53,\N,\N,5144849,\N,\N,1
2178,15,123,20,5,5,5,4.0,53,\N,\N,5146012,\N,\N,1
2179,11,123,13,6,6,6,3.0,53,\N,\N,5163435,\N,\N,1
2180,43,123,3,7,7,7,2.0,53,\N,\N,5168537,\N,\N,1
2181,30,123,14,8,8,8,1.0,53,\N,\N,5171230,\N,\N,1
2182,2,123,11,9,9,9,0.0,53,\N,\N,5171902,\N,\N,1
2183,44,123,4,10,10,10,0.0,53,\N,\N,5173587,\N,\N,1
2184,17,123,6,11,11,11,0.0,53,\N,\N,5182748,\N,\N,1
2185,23,123,19,12,12,12,0.0,52,\N,\N,\N,\N,\N,11
2186,51,123,10,13,13,13,0.0,52,\N,\N,\N,\N,\N,11
2187,52,123,15,14,14,14,0.0,51,\N,\N,\N,\N,\N,12
2188,50,123,17,15,15,15,0.0,51,\N,\N,\N,\N,\N,12
2189,53,123,18,16,16,16,0.0,50,\N,\N,\N,\N,\N,13
2190,21,123,16,\N,R,17,0.0,33,\N,\N,\N,\N,\N,60
2191,4,123,5,\N,R,18,0.0,17,\N,\N,\N,\N,\N,5
2192,49,123,12,\N,R,19,0.0,9,\N,\N,\N,\N,\N,5
2193,31,123,2,\N,R,20,0.0,9,\N,\N,\N,\N,\N,9
2194,30,124,2,1,1,1,10.0,58,\N,\N,5736792,\N,\N,1
2195,31,124,6,2,2,2,6.0,58,\N,\N,5755420,\N,\N,1
2196,8,124,5,3,3,3,4.0,58,\N,\N,5761859,\N,\N,1
2197,56,124,19,4,4,4,3.0,57,\N,\N,\N,\N,\N,11
2198,17,124,18,5,5,5,2.0,56,\N,\N,\N,\N,\N,12
2199,63,124,14,6,6,6,1.0,56,\N,\N,\N,\N,\N,12
2200,62,124,21,7,7,7,0.0,55,\N,\N,\N,\N,\N,13
2201,37,124,20,8,8,8,0.0,53,\N,\N,\N,\N,\N,15
2202,14,124,4,\N,R,9,0.0,33,\N,\N,\N,\N,\N,6
2203,35,124,13,\N,R,10,0.0,27,\N,\N,\N,\N,\N,41
2204,49,124,15,\N,D,11,0.0,16,\N,\N,\N,\N,\N,2
2205,59,124,17,\N,D,12,0.0,15,\N,\N,\N,\N,\N,2
2206,11,124,22,\N,R,13,0.0,12,\N,\N,\N,\N,\N,10
2207,15,124,7,\N,R,14,0.0,8,\N,\N,\N,\N,\N,20
2208,22,124,1,\N,R,15,0.0,0,\N,\N,\N,\N,\N,4
2209,23,124,3,\N,R,16,0.0,0,\N,\N,\N,\N,\N,4
2210,21,124,8,\N,R,17,0.0,0,\N,\N,\N,\N,\N,4
2211,13,124,9,\N,R,18,0.0,0,\N,\N,\N,\N,\N,4
2212,2,124,10,\N,R,19,0.0,0,\N,\N,\N,\N,\N,4
2213,18,124,11,\N,R,20,0.0,0,\N,\N,\N,\N,\N,4
2214,44,124,12,\N,R,21,0.0,0,\N,\N,\N,\N,\N,4
2215,66,124,16,\N,R,22,0.0,0,\N,\N,\N,\N,\N,4
2216,23,125,4,1,1,1,10.0,56,\N,\N,5652912,\N,\N,1
2217,31,125,2,2,2,2,6.0,56,\N,\N,5692612,\N,\N,1
2218,30,125,1,3,3,3,4.0,56,\N,\N,5714707,\N,\N,1
2219,18,125,8,4,4,4,3.0,56,\N,\N,5722679,\N,\N,1
2220,2,125,7,5,5,5,2.0,55,\N,\N,\N,\N,\N,11
2221,13,125,14,6,6,6,1.0,55,\N,\N,\N,\N,\N,11
2222,66,125,19,7,7,7,0.0,55,\N,\N,\N,\N,\N,11
2223,35,125,13,8,8,8,0.0,55,\N,\N,\N,\N,\N,11
2224,11,125,15,9,9,9,0.0,54,\N,\N,\N,\N,\N,12
2225,37,125,17,10,10,10,0.0,54,\N,\N,\N,\N,\N,12
2226,49,125,11,11,11,11,0.0,54,\N,\N,\N,\N,\N,12
2227,63,125,10,12,12,12,0.0,53,\N,\N,\N,\N,\N,13
2228,21,125,9,13,13,13,0.0,53,\N,\N,\N,\N,\N,13
2229,22,125,3,\N,R,14,0.0,39,\N,\N,\N,\N,\N,5
2230,17,125,21,\N,R,15,0.0,34,\N,\N,\N,\N,\N,10
2231,56,125,20,\N,R,16,0.0,30,\N,\N,\N,\N,\N,9
2232,62,125,22,\N,R,17,0.0,29,\N,\N,\N,\N,\N,6
2233,8,125,5,\N,R,18,0.0,24,\N,\N,\N,\N,\N,5
2234,59,125,16,\N,R,19,0.0,20,\N,\N,\N,\N,\N,74
2235,14,125,6,\N,R,20,0.0,15,\N,\N,\N,\N,\N,5
2236,44,125,18,\N,R,21,0.0,9,\N,\N,\N,\N,\N,8
2237,15,125,12,\N,R,22,0.0,9,\N,\N,\N,\N,\N,25
2238,30,126,2,1,1,1,10.0,71,\N,\N,5503662,\N,\N,1
2239,23,126,3,2,2,2,6.0,71,\N,\N,5504250,\N,\N,1
2240,14,126,4,3,3,3,4.0,71,\N,\N,5562771,\N,\N,1
2241,18,126,7,4,4,4,3.0,71,\N,\N,5570545,\N,\N,1
2242,31,126,1,5,5,5,2.0,71,\N,\N,5571225,\N,\N,1
2243,63,126,10,6,6,6,1.0,70,\N,\N,\N,\N,\N,11
2244,56,126,13,7,7,7,0.0,70,\N,\N,\N,\N,\N,11
2245,37,126,11,8,8,8,0.0,70,\N,\N,\N,\N,\N,11
2246,11,126,19,9,9,9,0.0,69,\N,\N,\N,\N,\N,12
2247,35,126,15,10,10,10,0.0,68,\N,\N,\N,\N,\N,5
2248,17,126,20,11,11,11,0.0,68,\N,\N,\N,\N,\N,13
2249,8,126,5,12,12,12,0.0,67,\N,\N,\N,\N,\N,46
2250,62,126,22,13,13,13,0.0,67,\N,\N,\N,\N,\N,14
2251,2,126,9,\N,R,14,0.0,61,\N,\N,\N,\N,\N,23
2252,15,126,6,\N,R,15,0.0,60,\N,\N,\N,\N,\N,5
2253,13,126,12,\N,R,16,0.0,41,\N,\N,\N,\N,\N,4
2254,66,126,16,\N,R,17,0.0,40,\N,\N,\N,\N,\N,20
2255,44,126,17,\N,R,18,0.0,25,\N,\N,\N,\N,\N,6
2256,49,126,18,\N,R,19,0.0,25,\N,\N,\N,\N,\N,22
2257,59,126,21,\N,R,20,0.0,19,\N,\N,\N,\N,\N,22
2258,22,126,8,\N,R,21,0.0,16,\N,\N,\N,\N,\N,9
2259,21,126,14,\N,R,22,0.0,6,\N,\N,\N,\N,\N,5
2260,30,127,1,1,1,1,10.0,62,\N,\N,5350789,\N,\N,1
2261,22,127,2,2,2,2,6.0,62,\N,\N,5368696,\N,\N,1
2262,23,127,3,3,3,3,4.0,62,\N,\N,5370544,\N,\N,1
2263,31,127,4,4,4,4,3.0,62,\N,\N,5395514,\N,\N,1
2264,18,127,9,5,5,5,2.0,62,\N,\N,5434184,\N,\N,1
2265,14,127,6,6,6,6,1.0,61,\N,\N,\N,\N,\N,11
2266,35,127,10,7,7,7,0.0,61,\N,\N,\N,\N,\N,11
2267,13,127,11,8,8,8,0.0,61,\N,\N,\N,\N,\N,11
2268,15,127,8,9,9,9,0.0,61,\N,\N,\N,\N,\N,11
2269,2,127,7,10,10,10,0.0,61,\N,\N,\N,\N,\N,11
2270,17,127,19,11,11,11,0.0,60,\N,\N,\N,\N,\N,12
2271,59,127,20,\N,R,12,0.0,50,\N,\N,\N,\N,\N,75
2272,56,127,18,\N,R,13,0.0,45,\N,\N,\N,\N,\N,30
2273,8,127,5,\N,R,14,0.0,44,\N,\N,\N,\N,\N,43
2274,44,127,12,\N,R,15,0.0,44,\N,\N,\N,\N,\N,37
2275,37,127,22,\N,R,16,0.0,30,\N,\N,\N,\N,\N,30
2276,63,127,16,\N,R,17,0.0,26,\N,\N,\N,\N,\N,6
2277,49,127,13,\N,R,18,0.0,25,\N,\N,\N,\N,\N,75
2278,21,127,15,\N,R,19,0.0,19,\N,\N,\N,\N,\N,9
2279,11,127,14,\N,R,20,0.0,5,\N,\N,\N,\N,\N,6
2280,66,127,17,\N,R,21,0.0,0,\N,\N,\N,\N,\N,10
2281,62,127,0,\N,F,22,0.0,0,\N,\N,\N,\N,\N,77
2282,30,128,1,1,1,1,10.0,65,\N,\N,5429981,\N,\N,1
2283,31,128,4,2,2,2,6.0,65,\N,\N,5465611,\N,\N,1
2284,14,128,7,3,3,3,4.0,65,\N,\N,5472604,\N,\N,1
2285,2,128,8,4,4,4,3.0,65,\N,\N,5496678,\N,\N,1
2286,13,128,11,5,5,5,2.0,65,\N,\N,5508954,\N,\N,1
2287,49,128,10,6,6,6,1.0,65,\N,\N,5510411,\N,\N,1
2288,35,128,15,7,7,7,0.0,64,\N,\N,\N,\N,\N,11
2289,66,128,19,8,8,8,0.0,64,\N,\N,\N,\N,\N,11
2290,63,128,17,9,9,9,0.0,64,\N,\N,\N,\N,\N,11
2291,15,128,9,10,10,10,0.0,63,\N,\N,\N,\N,\N,5
2292,23,128,3,11,11,11,0.0,63,\N,\N,\N,\N,\N,5
2293,18,128,6,12,12,12,0.0,60,\N,\N,\N,\N,\N,9
2294,44,128,13,\N,R,13,0.0,43,\N,\N,\N,\N,\N,43
2295,56,128,22,\N,R,14,0.0,41,\N,\N,\N,\N,\N,9
2296,59,128,14,\N,R,15,0.0,40,\N,\N,\N,\N,\N,9
2297,11,128,18,\N,R,16,0.0,10,\N,\N,\N,\N,\N,20
2298,21,128,12,\N,R,17,0.0,5,\N,\N,\N,\N,\N,9
2299,8,128,5,\N,R,18,0.0,4,\N,\N,\N,\N,\N,65
2300,37,128,16,\N,R,19,0.0,2,\N,\N,\N,\N,\N,20
2301,22,128,2,\N,W,20,0.0,0,\N,\N,\N,\N,\N,6
2302,17,128,20,\N,W,21,0.0,0,\N,\N,\N,\N,\N,78
2303,62,128,21,\N,W,22,0.0,0,\N,\N,\N,\N,\N,78
2304,30,129,3,1,1,1,10.0,71,\N,\N,5631562,\N,\N,1
2305,22,129,1,2,2,2,6.0,71,\N,\N,5631744,\N,\N,1
2306,31,129,4,3,3,3,4.0,71,\N,\N,5649292,\N,\N,1
2307,23,129,2,4,4,4,3.0,71,\N,\N,5650010,\N,\N,1
2308,21,129,15,5,5,5,2.0,71,\N,\N,5681527,\N,\N,1
2309,14,129,8,6,6,6,1.0,71,\N,\N,5682234,\N,\N,1
2310,18,129,13,7,7,7,0.0,71,\N,\N,5682791,\N,\N,1
2311,63,129,10,8,8,8,0.0,71,\N,\N,5700987,\N,\N,1
2312,66,129,14,9,9,9,0.0,71,\N,\N,5701280,\N,\N,1
2313,35,129,17,10,10,10,0.0,70,\N,\N,\N,\N,\N,11
2314,49,129,11,11,11,11,0.0,69,\N,\N,\N,\N,\N,12
2315,17,129,21,12,12,12,0.0,69,\N,\N,\N,\N,\N,12
2316,15,129,16,\N,R,13,0.0,44,\N,\N,\N,\N,\N,32
2317,62,129,22,\N,R,14,0.0,42,\N,\N,\N,\N,\N,5
2318,56,129,20,\N,R,15,0.0,38,\N,\N,\N,\N,\N,9
2319,2,129,5,\N,R,16,0.0,27,\N,\N,\N,\N,\N,4
2320,11,129,18,\N,R,17,0.0,26,\N,\N,\N,\N,\N,4
2321,44,129,9,\N,R,18,0.0,22,\N,\N,\N,\N,\N,5
2322,13,129,7,\N,R,19,0.0,7,\N,\N,\N,\N,\N,22
2323,8,129,6,\N,R,20,0.0,5,\N,\N,\N,\N,\N,5
2324,59,129,12,\N,R,21,0.0,2,\N,\N,\N,\N,\N,4
2325,37,129,19,\N,R,22,0.0,0,\N,\N,\N,\N,\N,37
2326,14,130,2,1,1,1,10.0,78,\N,\N,6339055,\N,\N,1
2327,30,130,3,2,2,2,6.0,78,\N,\N,6340105,\N,\N,1
2328,23,130,4,3,3,3,4.0,78,\N,\N,6406505,\N,\N,1
2329,15,130,7,4,4,4,3.0,77,\N,\N,\N,\N,\N,11
2330,21,130,11,5,5,5,2.0,77,\N,\N,\N,\N,\N,11
2331,49,130,12,6,6,6,1.0,77,\N,\N,\N,\N,\N,11
2332,22,130,5,7,7,7,0.0,77,\N,\N,\N,\N,\N,11
2333,2,130,15,8,8,8,0.0,76,\N,\N,\N,\N,\N,12
2334,56,130,19,9,9,9,0.0,76,\N,\N,\N,\N,\N,12
2335,37,130,17,10,10,10,0.0,76,\N,\N,\N,\N,\N,12
2336,17,130,20,11,11,11,0.0,76,\N,\N,\N,\N,\N,12
2337,59,130,21,12,12,12,0.0,76,\N,\N,\N,\N,\N,12
2338,63,130,9,\N,R,13,0.0,69,\N,\N,\N,\N,\N,23
2339,13,130,13,\N,R,14,0.0,63,\N,\N,\N,\N,\N,3
2340,44,130,18,\N,R,15,0.0,51,\N,\N,\N,\N,\N,4
2341,18,130,8,\N,R,16,0.0,51,\N,\N,\N,\N,\N,4
2342,31,130,1,\N,R,17,0.0,46,\N,\N,\N,\N,\N,5
2343,35,130,14,\N,R,18,0.0,44,\N,\N,\N,\N,\N,26
2344,8,130,6,\N,R,19,0.0,41,\N,\N,\N,\N,\N,4
2345,62,130,22,\N,R,20,0.0,29,\N,\N,\N,\N,\N,3
2346,11,130,16,\N,R,21,0.0,22,\N,\N,\N,\N,\N,20
2347,66,130,10,\N,R,22,0.0,15,\N,\N,\N,\N,\N,3
2348,30,131,2,1,1,1,10.0,70,\N,\N,5616111,\N,\N,1
2349,14,131,8,2,2,2,6.0,70,\N,\N,5617243,\N,\N,1
2350,22,131,3,3,3,3,4.0,70,\N,\N,5623193,\N,\N,1
2351,8,131,5,4,4,4,3.0,70,\N,\N,5653674,\N,\N,1
2352,21,131,6,5,5,5,2.0,70,\N,\N,5658923,\N,\N,1
2353,15,131,10,6,6,6,1.0,70,\N,\N,5665058,\N,\N,1
2354,23,131,4,7,7,7,0.0,70,\N,\N,\N,\N,\N,5
2355,44,131,11,8,8,8,0.0,69,\N,\N,\N,\N,\N,11
2356,13,131,12,9,9,9,0.0,69,\N,\N,\N,\N,\N,11
2357,11,131,15,10,10,10,0.0,69,\N,\N,\N,\N,\N,11
2358,17,131,21,11,11,11,0.0,69,\N,\N,\N,\N,\N,11
2359,2,131,7,12,12,12,0.0,69,\N,\N,\N,\N,\N,11
2360,49,131,19,13,13,13,0.0,69,\N,\N,\N,\N,\N,11
2361,62,131,22,14,14,14,0.0,68,\N,\N,\N,\N,\N,12
2362,18,131,13,15,15,15,0.0,65,\N,\N,\N,\N,\N,6
2363,31,131,1,\N,R,16,0.0,56,\N,\N,\N,\N,\N,5
2364,66,131,20,\N,R,17,0.0,45,\N,\N,\N,\N,\N,20
2365,56,131,14,\N,R,18,0.0,41,\N,\N,\N,\N,\N,25
2366,63,131,18,\N,R,19,0.0,41,\N,\N,\N,\N,\N,23
2367,37,131,16,\N,R,20,0.0,29,\N,\N,\N,\N,\N,6
2368,59,131,17,\N,R,21,0.0,16,\N,\N,\N,\N,\N,22
2369,35,131,9,\N,R,22,0.0,8,\N,\N,\N,\N,\N,51
2370,22,132,4,1,1,1,10.0,60,\N,\N,5707426,\N,\N,1
2371,30,132,3,2,2,2,6.0,60,\N,\N,5707720,\N,\N,1
2372,8,132,6,3,3,3,4.0,60,\N,\N,5753861,\N,\N,1
2373,23,132,2,4,4,4,3.0,60,\N,\N,5774389,\N,\N,1
2374,18,132,8,5,5,5,2.0,60,\N,\N,5784370,\N,\N,1
2375,13,132,11,6,6,6,1.0,59,\N,\N,\N,\N,\N,11
2376,2,132,9,7,7,7,0.0,59,\N,\N,\N,\N,\N,11
2377,15,132,7,8,8,8,0.0,59,\N,\N,\N,\N,\N,11
2378,44,132,12,9,9,9,0.0,59,\N,\N,\N,\N,\N,11
2379,37,132,16,10,10,10,0.0,59,\N,\N,\N,\N,\N,11
2380,59,132,21,11,11,11,0.0,59,\N,\N,\N,\N,\N,11
2381,35,132,19,12,12,12,0.0,59,\N,\N,\N,\N,\N,11
2382,49,132,15,13,13,13,0.0,59,\N,\N,\N,\N,\N,11
2383,66,132,13,14,14,14,0.0,59,\N,\N,\N,\N,\N,11
2384,17,132,20,15,15,15,0.0,58,\N,\N,\N,\N,\N,12
2385,11,132,14,16,16,16,0.0,58,\N,\N,\N,\N,\N,12
2386,63,132,10,\N,R,17,0.0,51,\N,\N,\N,\N,\N,6
2387,62,132,22,\N,R,18,0.0,48,\N,\N,\N,\N,\N,9
2388,56,132,17,\N,R,19,0.0,41,\N,\N,\N,\N,\N,9
2389,31,132,1,\N,R,20,0.0,27,\N,\N,\N,\N,\N,4
2390,14,132,5,\N,R,21,0.0,27,\N,\N,\N,\N,\N,4
2391,21,132,18,\N,R,22,0.0,26,\N,\N,\N,\N,\N,3
2392,30,133,3,1,1,1,10.0,60,\N,\N,5505015,\N,\N,1
2393,22,133,2,2,2,2,6.0,60,\N,\N,5519593,\N,\N,1
2394,31,133,1,3,3,3,4.0,60,\N,\N,5536676,\N,\N,1
2395,35,133,9,4,4,4,3.0,59,\N,\N,\N,\N,\N,11
2396,44,133,13,5,5,5,2.0,59,\N,\N,\N,\N,\N,11
2397,2,133,10,6,6,6,1.0,59,\N,\N,\N,\N,\N,11
2398,21,133,17,7,7,7,0.0,59,\N,\N,\N,\N,\N,11
2399,23,133,4,8,8,8,0.0,59,\N,\N,\N,\N,\N,11
2400,13,133,11,9,9,9,0.0,59,\N,\N,\N,\N,\N,11
2401,14,133,6,10,10,10,0.0,58,\N,\N,\N,\N,\N,12
2402,37,133,21,11,11,11,0.0,58,\N,\N,\N,\N,\N,12
2403,18,133,12,12,12,12,0.0,54,\N,\N,\N,\N,\N,36
2404,11,133,14,\N,R,13,0.0,50,\N,\N,\N,\N,\N,5
2405,8,133,5,\N,R,14,0.0,44,\N,\N,\N,\N,\N,5
2406,15,133,7,\N,R,15,0.0,29,\N,\N,\N,\N,\N,40
2407,59,133,18,\N,R,16,0.0,28,\N,\N,\N,\N,\N,30
2408,56,133,19,\N,R,17,0.0,23,\N,\N,\N,\N,\N,20
2409,49,133,16,\N,R,18,0.0,20,\N,\N,\N,\N,\N,5
2410,63,133,8,\N,R,19,0.0,15,\N,\N,\N,\N,\N,79
2411,17,133,20,\N,R,20,0.0,9,\N,\N,\N,\N,\N,8
2412,66,133,15,\N,R,21,0.0,0,\N,\N,\N,\N,\N,8
2413,30,134,2,1,1,1,10.0,72,\N,\N,5529837,\N,\N,1
2414,8,134,4,2,2,2,6.0,72,\N,\N,5530941,\N,\N,1
2415,14,134,6,3,3,3,4.0,72,\N,\N,5561812,\N,\N,1
2416,31,134,1,4,4,4,3.0,72,\N,\N,5570512,\N,\N,1
2417,23,134,5,5,5,5,2.0,72,\N,\N,5571609,\N,\N,1
2418,18,134,7,6,6,6,1.0,71,\N,\N,\N,\N,\N,11
2419,2,134,10,7,7,7,0.0,71,\N,\N,\N,\N,\N,11
2420,17,134,18,8,8,8,0.0,71,\N,\N,\N,\N,\N,11
2421,37,134,15,9,9,9,0.0,70,\N,\N,\N,\N,\N,12
2422,62,134,19,10,10,10,0.0,68,\N,\N,\N,\N,\N,14
2423,66,134,17,11,11,11,0.0,65,\N,\N,\N,\N,\N,5
2424,56,134,9,\N,R,12,0.0,52,\N,\N,\N,\N,\N,65
2425,15,134,8,\N,R,13,0.0,49,\N,\N,\N,\N,\N,5
2426,13,134,12,\N,R,14,0.0,48,\N,\N,\N,\N,\N,26
2427,63,134,16,\N,R,15,0.0,48,\N,\N,\N,\N,\N,5
2428,35,134,13,\N,R,16,0.0,35,\N,\N,\N,\N,\N,5
2429,44,134,11,\N,R,17,0.0,29,\N,\N,\N,\N,\N,3
2430,11,134,14,\N,R,18,0.0,23,\N,\N,\N,\N,\N,20
2431,22,134,3,\N,W,19,0.0,0,\N,\N,\N,\N,\N,80
2432,49,134,0,\N,F,20,0.0,0,\N,\N,\N,\N,\N,81
2433,59,134,0,\N,F,21,0.0,0,\N,\N,\N,\N,\N,81
2434,21,134,0,\N,F,22,0.0,0,\N,\N,\N,\N,\N,82
2435,30,135,1,1,1,1,10.0,67,\N,\N,5272078,\N,\N,1
2436,31,135,4,2,2,2,6.0,67,\N,\N,5282581,\N,\N,1
2437,23,135,2,3,3,3,4.0,67,\N,\N,5286544,\N,\N,1
2438,22,135,3,4,4,4,3.0,67,\N,\N,5295273,\N,\N,1
2439,14,135,9,5,5,5,2.0,66,\N,\N,\N,\N,\N,11
2440,2,135,10,6,6,6,1.0,66,\N,\N,\N,\N,\N,11
2441,13,135,14,7,7,7,0.0,66,\N,\N,\N,\N,\N,11
2442,11,135,12,8,8,8,0.0,66,\N,\N,\N,\N,\N,11
2443,63,135,19,9,9,9,0.0,66,\N,\N,\N,\N,\N,11
2444,21,135,6,\N,R,10,0.0,59,\N,\N,\N,\N,\N,5
2445,8,135,5,\N,R,11,0.0,59,\N,\N,\N,\N,\N,20
2446,56,135,16,\N,R,12,0.0,57,\N,\N,\N,\N,\N,23
2447,59,135,18,\N,R,13,0.0,48,\N,\N,\N,\N,\N,5
2448,44,135,7,\N,R,14,0.0,39,\N,\N,\N,\N,\N,5
2449,15,135,8,\N,R,15,0.0,36,\N,\N,\N,\N,\N,20
2450,35,135,11,\N,R,16,0.0,27,\N,\N,\N,\N,\N,6
2451,18,135,13,\N,R,17,0.0,24,\N,\N,\N,\N,\N,5
2452,66,135,17,\N,R,18,0.0,23,\N,\N,\N,\N,\N,5
2453,17,135,21,\N,R,19,0.0,23,\N,\N,\N,\N,\N,9
2454,49,135,15,\N,R,20,0.0,18,\N,\N,\N,\N,\N,9
2455,37,135,20,\N,R,21,0.0,0,\N,\N,\N,\N,\N,7
2456,22,136,1,1,1,1,10.0,77,\N,\N,6109001,\N,\N,1
2457,30,136,2,2,2,2,6.0,77,\N,\N,6109435,\N,\N,1
2458,23,136,3,3,3,3,4.0,77,\N,\N,6122357,\N,\N,1
2459,8,136,11,4,4,4,3.0,77,\N,\N,6138480,\N,\N,1
2460,14,136,10,5,5,5,2.0,77,\N,\N,6146801,\N,\N,1
2461,21,136,5,6,6,6,1.0,77,\N,\N,6177805,\N,\N,1
2462,13,136,7,7,7,7,0.0,77,\N,\N,6182613,\N,\N,1
2463,15,136,6,8,8,8,0.0,76,\N,\N,\N,\N,\N,11
2464,2,136,8,9,9,9,0.0,76,\N,\N,\N,\N,\N,11
2465,11,136,14,10,10,10,0.0,76,\N,\N,\N,\N,\N,11
2466,31,136,4,11,11,11,0.0,76,\N,\N,\N,\N,\N,11
2467,44,136,12,12,12,12,0.0,76,\N,\N,\N,\N,\N,11
2468,37,136,15,13,13,13,0.0,75,\N,\N,\N,\N,\N,12
2469,66,136,18,14,14,14,0.0,75,\N,\N,\N,\N,\N,12
2470,63,136,17,15,15,15,0.0,75,\N,\N,\N,\N,\N,12
2471,17,136,19,16,16,16,0.0,75,\N,\N,\N,\N,\N,12
2472,19,136,20,\N,R,17,0.0,58,\N,\N,\N,\N,\N,20
2473,18,136,9,\N,R,18,0.0,30,\N,\N,\N,\N,\N,20
2474,56,136,16,\N,R,19,0.0,23,\N,\N,\N,\N,\N,5
2475,35,136,13,\N,R,20,0.0,20,\N,\N,\N,\N,\N,7
2476,30,137,1,1,1,1,10.0,44,\N,\N,4880634,\N,\N,1
2477,22,137,3,2,2,2,6.0,44,\N,\N,4882611,\N,\N,1
2478,31,137,5,3,3,3,4.0,44,\N,\N,4899079,\N,\N,1
2479,14,137,6,4,4,4,3.0,44,\N,\N,4899991,\N,\N,1
2480,23,137,4,5,5,5,2.0,44,\N,\N,4937074,\N,\N,1
2481,56,137,8,6,6,6,1.0,44,\N,\N,4958004,\N,\N,1
2482,63,137,9,7,7,7,0.0,44,\N,\N,4958443,\N,\N,1
2483,35,137,12,8,8,8,0.0,44,\N,\N,4960489,\N,\N,1
2484,66,137,13,9,9,9,0.0,43,\N,\N,\N,\N,\N,11
2485,2,137,18,10,10,10,0.0,43,\N,\N,\N,\N,\N,11
2486,11,137,16,11,11,11,0.0,43,\N,\N,\N,\N,\N,11
2487,44,137,15,12,12,12,0.0,39,\N,\N,\N,\N,\N,5
2488,21,137,14,\N,R,13,0.0,38,\N,\N,\N,\N,\N,5
2489,37,137,11,\N,R,14,0.0,37,\N,\N,\N,\N,\N,22
2490,13,137,17,\N,R,15,0.0,37,\N,\N,\N,\N,\N,5
2491,8,137,2,\N,R,16,0.0,35,\N,\N,\N,\N,\N,5
2492,15,137,7,\N,R,17,0.0,35,\N,\N,\N,\N,\N,5
2493,19,137,20,\N,R,18,0.0,17,\N,\N,\N,\N,\N,20
2494,18,137,10,\N,R,19,0.0,10,\N,\N,\N,\N,\N,5
2495,17,137,19,\N,R,20,0.0,4,\N,\N,\N,\N,\N,6
2496,22,138,4,1,1,1,10.0,53,\N,\N,4579982,\N,\N,1
2497,30,138,2,2,2,2,6.0,53,\N,\N,4580237,\N,\N,1
2498,56,138,5,3,3,3,4.0,53,\N,\N,4632561,\N,\N,1
2499,15,138,11,4,4,4,3.0,53,\N,\N,4638201,\N,\N,1
2500,18,138,17,5,5,5,2.0,53,\N,\N,4647752,\N,\N,1
2501,44,138,16,6,6,6,1.0,53,\N,\N,4648473,\N,\N,1
2502,14,138,7,7,7,7,0.0,53,\N,\N,4649029,\N,\N,1
2503,21,138,12,8,8,8,0.0,53,\N,\N,4650873,\N,\N,1
2504,35,138,9,9,9,9,0.0,53,\N,\N,4661050,\N,\N,1
2505,2,138,15,10,10,10,0.0,53,\N,\N,4662028,\N,\N,1
2506,63,138,10,11,11,11,0.0,52,\N,\N,\N,\N,\N,11
2507,11,138,18,12,12,12,0.0,52,\N,\N,\N,\N,\N,11
2508,62,138,20,13,13,13,0.0,47,\N,\N,\N,\N,\N,16
2509,31,138,1,\N,R,14,0.0,33,\N,\N,\N,\N,\N,83
