,driverId,raceId,points,position,wins
4292,75,220,2.0,18,0
4293,78,220,1.0,19,0
4294,44,220,15.0,9,0
4295,77,220,21.0,6,1
4296,57,220,14.0,10,0
4297,30,220,68.0,1,4
4298,14,220,30.0,4,2
4299,58,221,0.0,26,0
4300,82,221,0.0,24,0
4301,25,221,4.0,15,0
4302,81,221,0.0,23,0
4303,22,221,6.0,14,0
4304,76,221,0.0,21,0
4305,23,221,13.0,12,0
4306,79,221,0.0,25,0
4307,71,221,7.0,13,0
4308,56,221,18.0,8,0
4309,50,221,0.0,22,0
4310,63,221,2.0,18,0
4311,21,221,20.0,7,0
4312,65,221,14.0,11,0
4313,55,221,34.0,4,0
4314,35,221,77.0,1,7
4315,64,221,2.0,17,0
4316,15,221,3.0,16,0
4317,49,221,35.0,3,1
4318,75,221,2.0,19,0
4319,78,221,1.0,20,0
4320,44,221,16.0,9,0
4321,77,221,24.0,6,1
4322,57,221,14.0,10,0
4323,30,221,68.0,2,4
4324,14,221,30.0,5,2
4325,58,222,0.0,26,0
4326,82,222,0.0,24,0
4327,25,222,4.0,15,0
4328,81,222,0.0,23,0
4329,22,222,6.0,14,0
4330,76,222,0.0,21,0
4331,23,222,13.0,12,0
4332,79,222,0.0,25,0
4333,71,222,7.0,13,0
4334,56,222,22.0,7,0
4335,50,222,0.0,22,0
4336,63,222,2.0,18,0
4337,21,222,20.0,8,0
4338,65,222,15.0,11,0
4339,55,222,36.0,4,0
4340,35,222,77.0,2,7
4341,64,222,2.0,17,0
4342,15,222,3.0,16,0
4343,49,222,41.0,3,1
4344,75,222,2.0,19,0
4345,78,222,1.0,20,0
4346,44,222,16.0,10,0
4347,77,222,24.0,6,1
4348,57,222,17.0,9,0
4349,30,222,78.0,1,5
4350,14,222,30.0,5,2
4351,58,223,0.0,25,0
4352,82,223,0.0,23,0
4353,25,223,4.0,14,0
4354,81,223,0.0,22,0
4355,22,223,6.0,13,0
4356,76,223,0.0,20,0
4357,23,223,13.0,11,0
4358,79,223,0.0,24,0
4359,71,223,7.0,12,0
4360,56,223,24.0,7,0
4361,50,223,0.0,21,0
4362,63,223,2.0,17,0
4363,21,223,20.0,8,0
4364,65,223,15.0,10,0
4365,55,223,36.0,4,0
4366,35,223,81.0,1,7
4367,64,223,2.0,16,0
4368,15,223,3.0,15,0
4369,49,223,42.0,2,1
4370,75,223,2.0,18,0
4371,78,223,1.0,19,0
4372,44,223,16.0,9,0
4373,77,223,27.0,5,1
4374,57,223,27.0,6,1
4375,30,223,78.0,26,5
4376,14,223,36.0,3,2
4377,71,224,10.0,1,1
4378,35,224,6.0,2,0
4379,56,224,4.0,3,0
4380,77,224,3.0,4,0
4381,57,224,2.0,5,0
4382,63,224,1.0,6,0
4383,44,224,0.0,7,0
4384,49,224,0.0,8,0
4385,73,224,0.0,9,0
4386,64,224,0.0,10,0
4387,79,224,0.0,11,0
4388,71,225,20.0,1,2
4389,35,225,6.0,3,0
4390,56,225,4.0,5,0
4391,77,225,3.0,7,0
4392,57,225,5.0,4,0
4393,63,225,3.0,8,0
4394,44,225,1.0,9,0
4395,49,225,0.0,11,0
4396,73,225,0.0,13,0
4397,64,225,0.0,10,0
4398,79,225,0.0,12,0
4399,55,225,6.0,2,0
4400,30,225,4.0,6,0
4401,83,225,0.0,14,0
4402,69,225,0.0,15,0
4403,84,225,0.0,16,0
4404,71,226,30.0,1,3
4405,35,226,12.0,2,0
4406,56,226,6.0,4,0
4407,77,226,3.0,8,0
4408,57,226,5.0,5,0
4409,63,226,3.0,9,0
4410,44,226,1.0,10,0
4411,49,226,0.0,14,0
4412,73,226,0.0,17,0
4413,64,226,0.0,13,0
4414,79,226,0.0,15,0
4415,55,226,10.0,3,0
4416,30,226,4.0,6,0
4417,83,226,0.0,18,0
4418,69,226,0.0,20,0
4419,84,226,0.0,21,0
4420,22,226,3.0,7,0
4421,50,226,1.0,11,0
4422,14,226,0.0,12,0
4423,65,226,0.0,16,0
4424,85,226,0.0,19,0
4425,71,227,33.0,1,3
4426,35,227,22.0,2,1
4427,56,227,6.0,5,0
4428,77,227,3.0,9,0
4429,57,227,5.0,6,0
4430,63,227,3.0,10,0
4431,44,227,1.0,11,0
4432,49,227,0.0,16,0
4433,73,227,0.0,18,0
4434,64,227,0.0,15,0
4435,79,227,0.0,17,0
4436,55,227,10.0,3,0
4437,30,227,10.0,4,0
4438,83,227,0.0,19,0
4439,69,227,0.0,21,0
4440,84,227,1.0,12,0
4441,22,227,5.0,7,0
4442,50,227,1.0,13,0
4443,14,227,4.0,8,0
4444,65,227,0.0,14,0
4445,85,227,0.0,20,0
4446,21,227,0.0,22,0
4447,71,228,43.0,1,4
4448,35,228,22.0,2,1
4449,56,228,9.0,5,0
4450,77,228,7.0,6,0
4451,57,228,5.0,8,0
4452,63,228,3.0,10,0
4453,44,228,1.0,11,0
4454,49,228,0.0,16,0
4455,73,228,0.0,19,0
4456,64,228,0.0,14,0
4457,79,228,0.0,18,0
4458,55,228,11.0,4,0
4459,30,228,16.0,3,0
4460,83,228,0.0,17,0
4461,69,228,0.0,20,0
4462,84,228,1.0,12,0
4463,22,228,7.0,7,0
4464,50,228,1.0,13,0
4465,14,228,4.0,9,0
4466,65,228,0.0,15,0
4467,85,228,0.0,21,0
4468,21,228,0.0,22,0
4469,71,229,43.0,1,4
4470,35,229,22.0,2,1
4471,56,229,9.0,7,0
4472,77,229,7.0,8,0
4473,57,229,6.0,10,0
4474,63,229,5.0,11,0
4475,44,229,11.0,4,1
4476,49,229,3.0,13,0
4477,73,229,0.0,19,0
4478,64,229,0.0,16,0
4479,79,229,0.0,18,0
4480,55,229,11.0,5,0
4481,30,229,16.0,3,0
4482,83,229,0.0,17,0
4483,69,229,0.0,20,0
4484,84,229,1.0,14,0
4485,22,229,7.0,9,0
4486,50,229,1.0,15,0
4487,14,229,10.0,6,0
4488,65,229,4.0,12,0
4489,85,229,0.0,21,0
4490,21,229,0.0,22,0
4491,71,230,43.0,1,4
4492,35,230,26.0,2,1
4493,56,230,9.0,7,0
4494,77,230,7.0,9,0
4495,57,230,8.0,8,0
4496,63,230,5.0,12,0
4497,44,230,11.0,5,1
4498,49,230,6.0,11,0
4499,73,230,0.0,19,0
4500,64,230,1.0,14,0
4501,79,230,0.0,18,0
4502,55,230,17.0,4,0
4503,30,230,26.0,3,1
4504,83,230,0.0,17,0
4505,69,230,0.0,20,0
4506,84,230,1.0,15,0
4507,22,230,7.0,10,0
4508,50,230,1.0,16,0
4509,14,230,10.0,6,0
4510,65,230,4.0,13,0
4511,85,230,0.0,21,0
4512,21,230,0.0,22,0
4513,71,231,53.0,1,5
4514,35,231,32.0,2,1
4515,56,231,9.0,8,0
4516,77,231,7.0,9,0
4517,57,231,10.0,7,0
4518,63,231,5.0,12,0
4519,44,231,11.0,6,1
4520,49,231,6.0,11,0
4521,73,231,0.0,20,0
4522,64,231,1.0,15,0
4523,79,231,0.0,19,0
4524,55,231,21.0,4,0
4525,30,231,26.0,3,1
4526,83,231,0.0,18,0
4527,69,231,0.0,21,0
4528,84,231,2.0,14,0
4529,22,231,7.0,10,0
4530,50,231,1.0,16,0
4531,14,231,13.0,5,0
4532,65,231,4.0,13,0
4533,85,231,0.0,22,0
4534,21,231,0.0,17,0
4535,71,232,63.0,1,6
4536,35,232,38.0,2,1
4537,56,232,9.0,9,0
4538,77,232,10.0,8,0
4539,57,232,12.0,6,0
4540,63,232,5.0,12,0
4541,44,232,11.0,7,1
4542,49,232,6.0,11,0
4543,73,232,0.0,19,0
4544,64,232,1.0,15,0
4545,79,232,0.0,20,0
4546,55,232,25.0,4,0
4547,30,232,26.0,3,1
4548,83,232,0.0,18,0
4549,69,232,0.0,21,0
4550,84,232,2.0,14,0
4551,22,232,7.0,10,0
4552,50,232,1.0,16,0
4553,14,232,14.0,5,0
4554,65,232,4.0,13,0
4555,85,232,0.0,22,0
4556,21,232,0.0,17,0
4557,71,233,63.0,1,6
4558,35,233,48.0,2,2
4559,56,233,9.0,10,0
4560,77,233,16.0,5,0
4561,57,233,16.0,7,0
4562,63,233,5.0,12,0
4563,44,233,11.0,8,1
4564,49,233,6.0,11,0
4565,73,233,0.0,19,0
4566,64,233,1.0,15,0
4567,79,233,0.0,20,0
4568,55,233,25.0,4,0
4569,30,233,26.0,3,1
4570,83,233,0.0,18,0
4571,69,233,0.0,21,0
4572,84,233,3.0,14,0
4573,22,233,10.0,9,0
4574,50,233,1.0,16,0
4575,14,233,16.0,6,0
4576,65,233,4.0,13,0
4577,85,233,0.0,22,0
4578,21,233,0.0,17,0
4579,71,234,73.0,1,7
4580,35,234,52.0,2,2
4581,56,234,9.0,10,0
4582,77,234,16.0,6,0
4583,57,234,16.0,7,0
4584,63,234,5.0,12,0
4585,44,234,11.0,8,1
4586,49,234,6.0,11,0
4587,73,234,0.0,19,0
4588,64,234,1.0,15,0
4589,79,234,0.0,20,0
4590,55,234,31.0,3,0
4591,30,234,29.0,4,1
4592,83,234,0.0,18,0
4593,69,234,0.0,21,0
4594,84,234,3.0,14,0
4595,22,234,11.0,9,0
4596,50,234,1.0,16,0
4597,14,234,18.0,5,0
4598,65,234,4.0,13,0
4599,85,234,0.0,22,0
4600,21,234,0.0,17,0
4601,71,235,79.0,1,7
4602,35,235,62.0,2,3
4603,56,235,9.0,10,0
4604,77,235,16.0,7,0
4605,57,235,19.0,5,0
4606,63,235,5.0,12,0
4607,44,235,13.0,8,1
4608,49,235,6.0,11,0
4609,73,235,0.0,18,0
4610,64,235,1.0,15,0
4611,79,235,0.0,17,0
4612,55,235,35.0,3,0
4613,30,235,29.0,4,1
4614,83,235,0.0,20,0
4615,69,235,0.0,21,0
4616,84,235,3.0,14,0
4617,22,235,12.0,9,0
4618,50,235,1.0,16,0
4619,14,235,18.0,6,0
4620,65,235,4.0,13,0
4621,85,235,0.0,23,0
4622,21,235,0.0,19,0
4623,86,235,0.0,22,0
4624,71,236,81.0,1,7
4625,35,236,68.0,2,3
4626,56,236,9.0,10,0
4627,77,236,17.0,7,0
4628,57,236,23.0,5,0
4629,63,236,5.0,12,0
4630,44,236,13.0,8,1
4631,49,236,6.0,11,0
4632,73,236,0.0,18,0
4633,64,236,1.0,15,0
4634,79,236,0.0,17,0
4635,55,236,38.0,4,0
4636,30,236,39.0,3,2
4637,83,236,0.0,20,0
4638,69,236,0.0,21,0
4639,84,236,3.0,14,0
4640,22,236,12.0,9,0
4641,50,236,1.0,16,0
4642,14,236,18.0,6,0
4643,65,236,4.0,13,0
4644,85,236,0.0,23,0
4645,21,236,0.0,19,0
4646,86,236,0.0,22,0
4647,71,237,81.0,1,7
4648,35,237,68.0,2,3
4649,56,237,9.0,10,0
4650,77,237,17.0,7,0
4651,57,237,27.0,5,0
4652,63,237,5.0,13,0
4653,44,237,13.0,9,1
4654,49,237,6.0,11,0
4655,73,237,0.0,18,0
4656,64,237,2.0,15,0
4657,79,237,0.0,17,0
4658,55,237,44.0,4,0
4659,30,237,49.0,3,3
4660,83,237,0.0,20,0
4661,69,237,0.0,21,0
4662,84,237,6.0,12,0
4663,22,237,14.0,8,0
4664,50,237,1.0,16,0
4665,14,237,18.0,6,0
4666,65,237,4.0,14,0
4667,85,237,0.0,23,0
4668,21,237,0.0,19,0
4669,86,237,0.0,22,0
4670,71,238,87.0,1,7
4671,35,238,78.0,2,4
4672,56,238,11.0,10,0
4673,77,238,18.0,6,0
4674,57,238,27.0,5,0
4675,63,238,5.0,13,0
4676,44,238,13.0,9,1
4677,49,238,6.0,11,0
4678,73,238,0.0,18,0
4679,64,238,2.0,15,0
4680,79,238,0.0,17,0
4681,55,238,47.0,4,0
4682,30,238,53.0,3,3
4683,83,238,0.0,20,0
4684,69,238,0.0,21,0
4685,84,238,6.0,12,0
4686,22,238,14.0,8,0
4687,50,238,1.0,16,0
4688,14,238,18.0,7,0
4689,65,238,4.0,14,0
4690,85,238,0.0,23,0
4691,21,238,0.0,19,0
4692,86,238,0.0,22,0
4693,71,239,97.0,1,8
4694,35,239,78.0,2,4
4695,56,239,11.0,10,0
4696,77,239,21.0,6,0
4697,57,239,31.0,5,0
4698,63,239,5.0,13,0
4699,44,239,13.0,9,1
4700,49,239,7.0,12,0
4701,73,239,0.0,18,0
4702,64,239,2.0,15,0
4703,79,239,0.0,17,0
4704,55,239,47.0,4,0
4705,30,239,59.0,3,3
4706,83,239,0.0,20,0
4707,69,239,0.0,21,0
4708,84,239,8.0,11,0
4709,22,239,14.0,8,0
4710,50,239,1.0,16,0
4711,14,239,18.0,7,0
4712,65,239,4.0,14,0
4713,85,239,0.0,23,0
4714,21,239,0.0,19,0
4715,86,239,0.0,22,0
4716,64,240,0.0,10,0
4717,85,240,0.0,9,0
4718,88,240,0.0,8,0
4719,63,240,0.0,7,0
4720,87,240,1.0,6,0
4721,55,240,2.0,5,0
4722,57,240,3.0,4,0
4723,77,240,4.0,3,0
4724,14,240,6.0,2,0
4725,30,240,10.0,1,1
4726,93,241,0.0,15,0
4727,79,241,0.0,12,0
4728,44,241,0.0,10,0
4729,49,241,2.0,8,0
4730,65,241,3.0,7,0
4731,71,241,10.0,2,1
4732,64,241,0.0,16,0
4733,85,241,0.0,14,0
4734,88,241,0.0,13,0
4735,63,241,0.0,11,0
4736,87,241,1.0,9,0
4737,55,241,8.0,3,0
4738,57,241,3.0,6,0
4739,77,241,5.0,5,0
4740,14,241,6.0,4,0
4741,30,241,14.0,1,1
4742,69,242,0.0,21,0
4743,81,242,0.0,20,0
4744,94,242,0.0,19,0
4745,95,242,0.0,18,0
4746,56,242,0.0,13,0
4747,93,242,0.0,16,0
4748,79,242,0.0,14,0
4749,44,242,0.0,10,0
4750,49,242,3.0,8,0
4751,65,242,3.0,7,0
4752,71,242,20.0,1,2
4753,64,242,0.0,17,0
4754,85,242,0.0,15,0
4755,88,242,0.0,12,0
4756,63,242,0.0,11,0
4757,87,242,1.0,9,0
4758,55,242,14.0,3,0
4759,57,242,5.0,6,0
4760,77,242,9.0,5,0
4761,14,242,9.0,4,0
4762,30,242,14.0,2,1
4763,91,243,0.0,24,0
4764,50,243,0.0,23,0
4765,84,243,0.0,17,0
4766,22,243,0.0,13,0
4767,69,243,0.0,25,0
4768,81,243,0.0,21,0
4769,94,243,0.0,22,0
4770,95,243,0.0,20,0
4771,56,243,2.0,9,0
4772,93,243,0.0,16,0
4773,79,243,0.0,15,0
4774,44,243,1.0,10,0
4775,49,243,3.0,8,0
4776,65,243,9.0,5,0
4777,71,243,23.0,2,2
4778,64,243,0.0,19,0
4779,85,243,0.0,18,0
4780,88,243,0.0,14,0
4781,63,243,0.0,12,0
4782,87,243,1.0,11,0
4783,55,243,14.0,3,0
4784,57,243,5.0,7,0
4785,77,243,13.0,4,0
4786,14,243,9.0,6,0
4787,30,243,24.0,1,2
4788,96,244,0.0,16,0
4789,91,244,0.0,25,0
4790,50,244,0.0,24,0
4791,84,244,0.0,20,0
4792,22,244,0.0,14,0
4793,69,244,0.0,26,0
4794,81,244,0.0,18,0
4795,94,244,0.0,13,0
4796,95,244,0.0,23,0
4797,56,244,2.0,10,0
4798,93,244,0.0,19,0
4799,79,244,0.0,17,0
4800,44,244,1.0,11,0
4801,49,244,4.0,8,0
4802,65,244,12.0,5,0
4803,71,244,29.0,2,2
4804,64,244,0.0,22,0
4805,85,244,0.0,21,0
4806,88,244,0.0,15,0
4807,63,244,0.0,12,0
4808,87,244,3.0,9,0
4809,55,244,14.0,4,0
4810,57,244,5.0,7,0
4811,77,244,17.0,3,0
4812,14,244,9.0,6,0
4813,30,244,34.0,1,3
4814,89,245,0.0,22,0
4815,96,245,0.0,18,0
4816,91,245,0.0,27,0
4817,50,245,0.0,26,0
4818,84,245,0.0,20,0
4819,22,245,6.0,7,0
4820,69,245,0.0,17,0
4821,81,245,1.0,13,0
4822,94,245,0.0,15,0
4823,95,245,0.0,25,0
4824,56,245,6.0,8,0
4825,93,245,0.0,21,0
4826,79,245,0.0,19,0
4827,44,245,4.0,10,0
4828,49,245,4.0,11,0
4829,65,245,12.0,5,0
4830,71,245,29.0,2,2
4831,64,245,0.0,24,0
4832,85,245,0.0,23,0
4833,88,245,0.0,16,0
4834,63,245,0.0,14,0
4835,87,245,3.0,12,0
4836,55,245,24.0,3,1
4837,57,245,5.0,9,0
4838,77,245,17.0,4,0
4839,14,245,9.0,6,0
4840,30,245,36.0,1,3
4841,90,246,0.0,28,0
4842,89,246,0.0,22,0
4843,96,246,0.0,19,0
4844,91,246,0.0,27,0
4845,50,246,0.0,26,0
4846,84,246,3.0,12,0
4847,22,246,7.0,7,0
4848,69,246,0.0,18,0
4849,81,246,1.0,14,0
4850,94,246,0.0,16,0
4851,95,246,0.0,25,0
4852,56,246,6.0,8,0
4853,93,246,0.0,21,0
4854,79,246,0.0,20,0
4855,44,246,4.0,10,0
4856,49,246,4.0,11,0
4857,65,246,12.0,6,0
4858,71,246,35.0,2,2
4859,64,246,0.0,24,0
4860,85,246,0.0,23,0
4861,88,246,0.0,17,0
4862,63,246,0.0,15,0
4863,87,246,3.0,13,0
4864,55,246,26.0,3,1
4865,57,246,5.0,9,0
4866,77,246,17.0,4,0
4867,14,246,13.0,5,0
4868,30,246,46.0,1,4
4869,92,247,0.0,26,0
4870,90,247,0.0,29,0
4871,89,247,0.0,22,0
4872,96,247,0.0,17,0
4873,91,247,0.0,28,0
4874,50,247,0.0,27,0
4875,84,247,3.0,13,0
4876,22,247,7.0,7,0
4877,69,247,0.0,18,0
4878,81,247,1.0,14,0
4879,94,247,0.0,16,0
4880,95,247,0.0,25,0
4881,56,247,6.0,9,0
4882,93,247,0.0,21,0
4883,79,247,0.0,20,0
4884,44,247,7.0,8,0
4885,49,247,5.0,12,0
4886,65,247,22.0,4,1
4887,71,247,35.0,2,2
4888,64,247,0.0,24,0
4889,85,247,0.0,23,0
4890,88,247,0.0,19,0
4891,63,247,0.0,15,0
4892,87,247,5.0,11,0
4893,55,247,32.0,3,1
4894,57,247,5.0,10,0
4895,77,247,17.0,6,0
4896,14,247,17.0,5,0
4897,30,247,46.0,1,4
4898,92,248,0.0,26,0
4899,90,248,0.0,29,0
4900,89,248,0.0,23,0
4901,96,248,2.0,14,0
4902,91,248,0.0,28,0
4903,50,248,0.0,27,0
4904,84,248,3.0,13,0
4905,22,248,7.0,7,0
4906,69,248,0.0,21,0
4907,81,248,1.0,16,0
4908,94,248,0.0,18,0
4909,95,248,0.0,25,0
4910,56,248,6.0,9,0
4911,93,248,0.0,22,0
4912,79,248,0.0,19,0
4913,44,248,7.0,8,0
4914,49,248,5.0,12,0
4915,65,248,25.0,4,1
4916,71,248,35.0,2,2
4917,64,248,0.0,24,0
4918,85,248,0.0,20,0
4919,88,248,1.0,15,0
4920,63,248,0.0,17,0
4921,87,248,5.0,11,0
4922,55,248,32.0,3,1
4923,57,248,5.0,10,0
4924,77,248,21.0,6,0
4925,14,248,23.0,5,0
4926,30,248,56.0,1,5
4927,83,249,0.0,24,0
4928,92,249,0.0,27,0
4929,90,249,0.0,30,0
4930,89,249,0.0,23,0
4931,96,249,2.0,14,0
4932,91,249,0.0,29,0
4933,50,249,0.0,28,0
4934,84,249,3.0,13,0
4935,22,249,7.0,8,0
4936,69,249,0.0,20,0
4937,81,249,1.0,16,0
4938,94,249,0.0,18,0
4939,95,249,0.0,26,0
4940,56,249,6.0,10,0
4941,93,249,0.0,22,0
4942,79,249,0.0,19,0
4943,44,249,8.0,7,0
4944,49,249,7.0,9,0
4945,65,249,28.0,5,1
4946,71,249,45.0,2,3
4947,64,249,0.0,25,0
4948,85,249,0.0,21,0
4949,88,249,1.0,15,0
4950,63,249,0.0,17,0
4951,87,249,5.0,12,0
4952,55,249,32.0,3,1
4953,57,249,5.0,11,0
4954,77,249,25.0,6,0
4955,14,249,29.0,4,0
4956,30,249,56.0,1,5
4957,83,250,0.0,22,0
4958,92,250,0.0,27,0
4959,90,250,0.0,30,0
4960,89,250,0.0,23,0
4961,96,250,2.0,14,0
4962,91,250,0.0,29,0
4963,50,250,0.0,28,0
4964,84,250,7.0,10,0
4965,22,250,8.0,8,0
4966,69,250,0.0,20,0
4967,81,250,1.0,16,0
4968,94,250,0.0,18,0
4969,95,250,0.0,26,0
4970,56,250,6.0,12,0
4971,93,250,0.0,24,0
4972,79,250,0.0,19,0
4973,44,250,8.0,9,0
4974,49,250,10.0,7,0
4975,65,250,28.0,5,1
4976,71,250,51.0,2,3
4977,64,250,0.0,25,0
4978,85,250,0.0,21,0
4979,88,250,1.0,15,0
4980,63,250,0.0,17,0
4981,87,250,7.0,11,0
4982,55,250,32.0,3,1
4983,57,250,5.0,13,0
4984,77,250,25.0,6,0
4985,14,250,29.0,4,0
4986,30,250,66.0,1,6
4987,97,251,0.0,20,0
4988,83,251,0.0,25,0
4989,92,251,0.0,28,0
4990,90,251,0.0,31,0
4991,89,251,0.0,22,0
4992,96,251,3.0,14,0
4993,91,251,0.0,30,0
4994,50,251,0.0,29,0
4995,84,251,7.0,12,0
4996,22,251,8.0,10,0
4997,69,251,0.0,21,0
4998,81,251,1.0,17,0
4999,94,251,0.0,18,0
5000,95,251,0.0,27,0
5001,56,251,6.0,13,0
5002,93,251,0.0,26,0
5003,79,251,0.0,19,0
5004,44,251,8.0,11,0
5005,49,251,14.0,7,0
5006,65,251,38.0,3,2
5007,71,251,51.0,2,3
5008,64,251,0.0,24,0
5009,85,251,0.0,23,0
5010,88,251,1.0,16,0
5011,63,251,2.0,15,0
5012,87,251,10.0,9,0
5013,55,251,32.0,4,1
5014,57,251,11.0,8,0
5015,77,251,25.0,6,0
5016,14,251,29.0,5,0
5017,30,251,66.0,1,6
5018,97,252,0.0,20,0
5019,83,252,0.0,25,0
5020,92,252,0.0,28,0
5021,90,252,0.0,31,0
5022,89,252,0.0,22,0
5023,96,252,3.0,14,0
5024,91,252,0.0,30,0
5025,50,252,0.0,29,0
5026,84,252,7.0,12,0
5027,22,252,8.0,10,0
5028,69,252,0.0,21,0
5029,81,252,1.0,17,0
5030,94,252,0.0,18,0
5031,95,252,0.0,27,0
5032,56,252,6.0,13,0
5033,93,252,0.0,26,0
5034,79,252,0.0,19,0
5035,44,252,8.0,11,0
5036,49,252,15.0,7,0
5037,65,252,38.0,4,2
5038,71,252,55.0,2,3
5039,64,252,0.0,24,0
5040,85,252,0.0,23,0
5041,88,252,1.0,16,0
5042,63,252,2.0,15,0
5043,87,252,10.0,9,0
5044,55,252,34.0,5,1
5045,57,252,11.0,8,0
5046,77,252,28.0,6,0
5047,14,252,39.0,3,1
5048,30,252,72.0,1,6
5049,98,253,0.0,33,0
5050,99,253,0.0,32,0
5051,97,253,0.0,20,0
5052,83,253,0.0,24,0
5053,92,253,0.0,28,0
5054,90,253,0.0,31,0
5055,89,253,0.0,22,0
5056,96,253,3.0,14,0
5057,91,253,0.0,30,0
5058,50,253,0.0,29,0
5059,84,253,7.0,12,0
5060,22,253,11.0,9,0
5061,69,253,0.0,21,0
5062,81,253,1.0,17,0
5063,94,253,0.0,18,0
5064,95,253,0.0,27,0
5065,56,253,7.0,13,0
5066,93,253,0.0,26,0
5067,79,253,0.0,19,0
5068,44,253,8.0,11,0
5069,49,253,15.0,7,0
5070,65,253,40.0,4,2
5071,71,253,55.0,2,3
5072,64,253,0.0,25,0
5073,85,253,0.0,23,0
5074,88,253,1.0,16,0
5075,63,253,2.0,15,0
5076,87,253,10.0,10,0
5077,55,253,40.0,5,1
5078,57,253,11.0,8,0
5079,77,253,28.0,6,0
5080,14,253,43.0,3,1
5081,30,253,82.0,1,7
5082,76,254,0.0,27,0
5083,98,254,0.0,34,0
5084,99,254,0.0,33,0
5085,97,254,0.0,20,0
5086,83,254,0.0,24,0
5087,92,254,0.0,29,0
5088,90,254,0.0,32,0
5089,89,254,0.0,22,0
5090,96,254,3.0,14,0
5091,91,254,0.0,31,0
5092,50,254,0.0,30,0
5093,84,254,7.0,12,0
5094,22,254,11.0,9,0
5095,69,254,0.0,21,0
5096,81,254,1.0,17,0
5097,94,254,0.0,18,0
5098,95,254,0.0,28,0
5099,56,254,7.0,13,0
5100,93,254,0.0,26,0
5101,79,254,0.0,19,0
5102,44,254,8.0,11,0
5103,49,254,15.0,7,0
5104,65,254,41.0,5,2
5105,71,254,59.0,2,3
5106,64,254,0.0,25,0
5107,85,254,0.0,23,0
5108,88,254,1.0,16,0
5109,63,254,2.0,15,0
5110,87,254,10.0,10,0
5111,55,254,42.0,4,1
5112,57,254,11.0,8,0
5113,77,254,31.0,6,0
5114,14,254,49.0,3,1
5115,30,254,92.0,1,8
5116,76,255,0.0,28,0
5117,98,255,0.0,34,0
5118,99,255,0.0,33,0
5119,97,255,0.0,20,0
5120,83,255,0.0,24,0
5121,92,255,0.0,30,0
5122,90,255,0.0,32,0
5123,89,255,0.0,22,0
5124,96,255,3.0,15,0
5125,91,255,0.0,27,0
5126,50,255,0.0,31,0
5127,84,255,7.0,13,0
5128,22,255,11.0,9,0
5129,69,255,0.0,21,0
5130,81,255,1.0,17,0
5131,94,255,0.0,18,0
5132,95,255,0.0,29,0
5133,56,255,10.0,10,0
5134,93,255,0.0,26,0
5135,79,255,0.0,19,0
5136,44,255,10.0,11,0
5137,49,255,15.0,8,0
5138,65,255,45.0,4,2
5139,71,255,59.0,2,3
5140,64,255,0.0,25,0
5141,85,255,0.0,23,0
5142,88,255,1.0,16,0
5143,63,255,3.0,14,0
5144,87,255,10.0,12,0
5145,55,255,42.0,5,1
5146,57,255,17.0,7,0
5147,77,255,31.0,6,0
5148,14,255,49.0,3,1
5149,30,255,102.0,1,9
5150,76,256,0.0,29,0
5151,98,256,0.0,34,0
5152,99,256,0.0,33,0
5153,97,256,0.0,22,0
5154,83,256,1.0,18,0
5155,92,256,0.0,26,0
5156,90,256,0.0,32,0
5157,89,256,0.0,24,0
5158,96,256,3.0,16,0
5159,91,256,0.0,28,0
5160,50,256,0.0,31,0
5161,84,256,7.0,13,0
5162,22,256,11.0,11,0
5163,69,256,0.0,23,0
5164,81,256,5.0,14,0
5165,94,256,0.0,19,0
5166,95,256,0.0,30,0
5167,56,256,10.0,12,0
5168,93,256,0.0,27,0
5169,79,256,0.0,20,0
5170,44,256,16.0,8,0
5171,49,256,15.0,9,0
5172,65,256,45.0,4,2
5173,71,256,69.0,2,4
5174,64,256,0.0,21,0
5175,85,256,0.0,25,0
5176,88,256,1.0,17,0
5177,63,256,5.0,15,0
5178,87,256,13.0,10,0
5179,55,256,42.0,5,1
5180,57,256,17.0,7,0
5181,77,256,31.0,6,0
5182,14,256,49.0,3,1
5183,30,256,102.0,1,9
5184,101,257,0.0,12,0
5185,44,257,0.0,11,0
5186,83,257,0.0,10,0
5187,100,257,0.0,9,0
5188,94,257,0.0,8,0
5189,65,257,0.0,7,0
5190,91,257,1.0,6,0
5191,79,257,2.0,5,0
5192,22,257,3.0,4,0
5193,55,257,4.0,3,0
5194,71,257,6.0,2,0
5195,30,257,10.0,1,1
5196,103,258,0.0,15,0
5197,50,258,0.0,23,0
5198,56,258,0.0,22,0
5199,84,258,0.0,20,0
5200,102,258,0.0,19,0
5201,101,258,0.0,17,0
5202,44,258,0.0,14,0
5203,83,258,0.0,12,0
5204,100,258,1.0,9,0
5205,94,258,0.0,13,0
5206,65,258,0.0,11,0
5207,91,258,1.0,10,0
5208,79,258,2.0,8,0
5209,22,258,7.0,2,0
5210,55,258,4.0,5,0
5211,71,258,6.0,3,0
5212,30,258,20.0,1,2
5213,57,259,4.0,6,0
5214,49,259,2.0,11,0
5215,104,259,3.0,10,0
5216,87,259,0.0,18,0
5217,103,259,0.0,19,0
5218,50,259,0.0,27,0
5219,56,259,0.0,26,0
5220,84,259,0.0,15,0
5221,102,259,0.0,23,0
5222,101,259,0.0,21,0
5223,44,259,0.0,17,0
